Episode,Score,Steps,AvgScore,Epsilon
4427,21,193,12.71,0.0100
4428,23,243,12.91,0.0100
4429,5,51,12.87,0.0100
4430,21,222,12.90,0.0100
4431,3,46,12.91,0.0100
4432,12,126,12.87,0.0100
4433,15,133,12.89,0.0100
4434,18,194,12.89,0.0100
4435,25,243,12.91,0.0100
4436,1,13,12.75,0.0100
4437,4,34,12.70,0.0100
4438,2,15,12.57,0.0100
4439,6,64,12.50,0.0100
4440,25,240,12.68,0.0100
4441,15,170,12.61,0.0100
4442,2,19,12.36,0.0100
4443,16,165,12.39,0.0100
4444,4,31,12.30,0.0100
4445,16,156,12.37,0.0100
4446,13,133,12.25,0.0100
4447,14,112,12.22,0.0100
4448,8,62,12.28,0.0100
4449,13,141,12.36,0.0100
4450,6,56,12.31,0.0100
4451,22,233,12.53,0.0100
4452,17,161,12.62,0.0100
4453,14,121,12.73,0.0100
4454,10,92,12.57,0.0100
4455,0,10,12.53,0.0100
4456,19,206,12.62,0.0100
4457,18,169,12.54,0.0100
4458,11,111,12.62,0.0100
4459,9,117,12.61,0.0100
4460,5,33,12.65,0.0100
4461,20,248,12.76,0.0100
4462,4,43,12.63,0.0100
4463,2,27,12.65,0.0100
4464,30,284,12.83,0.0100
4465,17,157,12.82,0.0100
4466,32,428,12.94,0.0100
4467,23,253,12.95,0.0100
4468,9,93,12.89,0.0100
4469,15,145,12.86,0.0100
4470,19,157,12.83,0.0100
4471,13,109,12.87,0.0100
4472,12,123,12.89,0.0100
4473,19,175,12.97,0.0100
4474,5,35,12.96,0.0100
4475,22,241,12.97,0.0100
4476,4,30,12.90,0.0100
4477,13,132,13.00,0.0100
4478,10,75,13.06,0.0100
4479,8,117,13.11,0.0100
4480,14,187,13.15,0.0100
4481,17,160,13.07,0.0100
4482,23,218,13.18,0.0100
4483,28,301,13.33,0.0100
4484,16,154,13.38,0.0100
4485,13,178,13.33,0.0100
4486,13,107,13.37,0.0100
4487,14,157,13.34,0.0100
4488,15,176,13.40,0.0100
4489,18,192,13.48,0.0100
4490,3,25,13.32,0.0100
4491,6,71,13.28,0.0100
4492,1,8,13.24,0.0100
4493,3,35,13.25,0.0100
4494,11,108,13.26,0.0100
4495,12,116,13.06,0.0100
4496,5,43,13.06,0.0100
4497,12,116,13.05,0.0100
4498,16,161,12.93,0.0100
4499,19,189,13.01,0.0100
4500,13,105,13.10,0.0100
4501,20,174,13.15,0.0100
4502,11,99,13.11,0.0100
4503,7,65,12.83,0.0100
4504,17,164,12.89,0.0100
4505,13,124,12.90,0.0100
4506,15,136,12.90,0.0100
4507,16,161,13.02,0.0100
4508,20,190,13.04,0.0100
4509,6,59,12.96,0.0100
4510,16,169,13.07,0.0100
4511,16,204,13.02,0.0100
4512,0,4,12.96,0.0100
4513,21,211,13.15,0.0100
4514,20,253,13.24,0.0100
4515,13,146,13.21,0.0100
4516,10,83,13.05,0.0100
4517,3,28,13.03,0.0100
4518,17,146,13.07,0.0100
4519,11,103,13.08,0.0100
4520,24,294,13.29,0.0100
4521,14,122,13.23,0.0100
4522,15,143,13.30,0.0100
4523,9,108,13.19,0.0100
4524,12,120,13.21,0.0100
4525,13,125,13.34,0.0100
4526,16,184,13.17,0.0100
4527,6,79,13.02,0.0100
4528,12,109,12.91,0.0100
4529,10,98,12.96,0.0100
4530,5,54,12.80,0.0100
4531,9,96,12.86,0.0100
4532,17,217,12.91,0.0100
4533,12,120,12.88,0.0100
4534,22,240,12.92,0.0100
4535,11,112,12.78,0.0100
4536,21,192,12.98,0.0100
4537,14,113,13.08,0.0100
4538,2,19,13.08,0.0100
4539,15,162,13.17,0.0100
4540,15,131,13.07,0.0100
4541,9,78,13.01,0.0100
4542,9,109,13.08,0.0100
4543,2,26,12.94,0.0100
4544,1,10,12.91,0.0100
4545,20,227,12.95,0.0100
4546,8,95,12.90,0.0100
4547,17,176,12.93,0.0100
4548,5,41,12.90,0.0100
4549,25,268,13.02,0.0100
4550,13,91,13.09,0.0100
4551,9,76,12.96,0.0100
4552,15,151,12.94,0.0100
4553,6,51,12.86,0.0100
4554,11,100,12.87,0.0100
4555,14,164,13.01,0.0100
4556,20,216,13.02,0.0100
4557,24,215,13.08,0.0100
4558,4,37,13.01,0.0100
4559,5,73,12.97,0.0100
4560,18,215,13.10,0.0100
4561,19,238,13.09,0.0100
4562,16,192,13.21,0.0100
4563,26,254,13.45,0.0100
4564,25,245,13.40,0.0100
4565,12,155,13.35,0.0100
4566,18,177,13.21,0.0100
4567,20,186,13.18,0.0100
4568,9,83,13.18,0.0100
4569,4,27,13.07,0.0100
4570,17,195,13.05,0.0100
4571,16,165,13.08,0.0100
4572,5,38,13.01,0.0100
4573,11,95,12.93,0.0100
4574,14,156,13.02,0.0100
4575,22,221,13.02,0.0100
4576,19,202,13.17,0.0100
4577,15,154,13.19,0.0100
4578,8,96,13.17,0.0100
4579,11,130,13.20,0.0100
4580,17,141,13.23,0.0100
4581,23,285,13.29,0.0100
4582,18,216,13.24,0.0100
4583,9,68,13.05,0.0100
4584,24,232,13.13,0.0100
4585,14,110,13.14,0.0100
4586,22,223,13.23,0.0100
4587,2,16,13.11,0.0100
4588,12,127,13.08,0.0100
4589,6,58,12.96,0.0100
4590,3,37,12.96,0.0100
4591,13,127,13.03,0.0100
4592,19,188,13.21,0.0100
4593,14,118,13.32,0.0100
4594,16,128,13.37,0.0100
4595,6,46,13.31,0.0100
4596,19,192,13.45,0.0100
4597,17,154,13.50,0.0100
4598,21,243,13.55,0.0100
4599,15,160,13.51,0.0100
4600,12,128,13.50,0.0100
4601,23,278,13.53,0.0100
4602,21,223,13.63,0.0100
4603,25,237,13.81,0.0100
4604,15,189,13.79,0.0100
4605,19,213,13.85,0.0100
4606,5,34,13.75,0.0100
4607,11,120,13.70,0.0100
4608,20,192,13.70,0.0100
4609,26,237,13.90,0.0100
4610,21,204,13.95,0.0100
4611,7,86,13.86,0.0100
4612,9,89,13.95,0.0100
4613,1,7,13.75,0.0100
4614,20,161,13.75,0.0100
4615,22,208,13.84,0.0100
4616,20,194,13.94,0.0100
4617,14,130,14.05,0.0100
4618,22,183,14.10,0.0100
4619,7,99,14.06,0.0100
4620,27,280,14.09,0.0100
4621,20,181,14.15,0.0100
4622,25,283,14.25,0.0100
4623,14,151,14.30,0.0100
4624,22,229,14.40,0.0100
4625,15,151,14.42,0.0100
4626,18,209,14.44,0.0100
4627,18,169,14.56,0.0100
4628,1,12,14.45,0.0100
4629,2,19,14.37,0.0100
4630,22,207,14.54,0.0100
4631,25,287,14.70,0.0100
4632,31,327,14.84,0.0100
4633,10,94,14.82,0.0100
4634,30,296,14.90,0.0100
4635,18,178,14.97,0.0100
4636,18,188,14.94,0.0100
4637,15,137,14.95,0.0100
4638,25,251,15.18,0.0100
4639,15,130,15.18,0.0100
4640,11,129,15.14,0.0100
4641,12,115,15.17,0.0100
4642,28,291,15.36,0.0100
4643,38,420,15.72,0.0100
4644,4,60,15.75,0.0100
4645,5,35,15.60,0.0100
4646,9,108,15.61,0.0100
4647,7,64,15.51,0.0100
4648,18,140,15.64,0.0100
4649,8,72,15.47,0.0100
4650,20,171,15.54,0.0100
4651,10,83,15.55,0.0100
4652,30,297,15.70,0.0100
4653,10,87,15.74,0.0100
4654,0,8,15.63,0.0100
4655,23,193,15.72,0.0100
4656,32,396,15.84,0.0100
4657,10,123,15.70,0.0100
4658,19,195,15.85,0.0100
4659,14,125,15.94,0.0100
4660,8,63,15.84,0.0100
4661,6,71,15.71,0.0100
4662,17,175,15.72,0.0100
4663,13,108,15.59,0.0100
4664,25,297,15.59,0.0100
4665,3,27,15.50,0.0100
4666,24,260,15.56,0.0100
4667,8,65,15.44,0.0100
4668,8,79,15.43,0.0100
4669,21,241,15.60,0.0100
4670,12,145,15.55,0.0100
4671,5,52,15.44,0.0100
4672,0,4,15.39,0.0100
4673,32,311,15.60,0.0100
4674,4,53,15.50,0.0100
4675,7,69,15.35,0.0100
4676,12,105,15.28,0.0100
4677,18,144,15.31,0.0100
4678,0,4,15.23,0.0100
4679,16,198,15.28,0.0100
4680,23,187,15.34,0.0100
4681,9,122,15.20,0.0100
4682,28,342,15.30,0.0100
4683,28,306,15.49,0.0100
4684,7,95,15.32,0.0100
4685,15,136,15.33,0.0100
4686,16,165,15.27,0.0100
4687,9,68,15.34,0.0100
4688,8,90,15.30,0.0100
4689,5,55,15.29,0.0100
4690,6,61,15.32,0.0100
4691,20,192,15.39,0.0100
4692,27,304,15.47,0.0100
4693,6,62,15.39,0.0100
4694,16,149,15.39,0.0100
4695,17,135,15.50,0.0100
4696,16,151,15.47,0.0100
4697,12,107,15.42,0.0100
4698,6,50,15.27,0.0100
4699,13,113,15.25,0.0100
4700,12,136,15.25,0.0100
4701,11,102,15.13,0.0100
4702,13,140,15.05,0.0100
4703,20,209,15.00,0.0100
4704,9,99,14.94,0.0100
4705,23,181,14.98,0.0100
4706,11,94,15.04,0.0100
4707,11,165,15.04,0.0100
4708,21,221,15.05,0.0100
4709,5,38,14.84,0.0100
4710,18,185,14.81,0.0100
4711,0,10,14.74,0.0100
4712,16,182,14.81,0.0100
4713,18,172,14.98,0.0100
4714,16,150,14.94,0.0100
4715,33,359,15.05,0.0100
4716,22,200,15.07,0.0100
4717,5,61,14.98,0.0100
4718,28,272,15.04,0.0100
4719,26,227,15.23,0.0100
4720,1,20,14.97,0.0100
4721,20,192,14.97,0.0100
4722,21,247,14.93,0.0100
4723,17,154,14.96,0.0100
4724,9,107,14.83,0.0100
4725,11,95,14.79,0.0100
4726,15,142,14.76,0.0100
4727,14,145,14.72,0.0100
4728,9,95,14.80,0.0100
4729,5,48,14.83,0.0100
4730,30,286,14.91,0.0100
4731,10,87,14.76,0.0100
4732,19,160,14.64,0.0100
4733,5,41,14.59,0.0100
4734,14,154,14.43,0.0100
4735,4,36,14.29,0.0100
4736,6,72,14.17,0.0100
4737,24,214,14.26,0.0100
4738,10,87,14.11,0.0100
4739,20,204,14.16,0.0100
4740,20,234,14.25,0.0100
4741,19,182,14.32,0.0100
4742,9,58,14.13,0.0100
4743,15,173,13.90,0.0100
4744,13,125,13.99,0.0100
4745,28,317,14.22,0.0100
4746,4,34,14.17,0.0100
4747,7,59,14.17,0.0100
4748,21,201,14.20,0.0100
4749,29,299,14.41,0.0100
4750,24,216,14.45,0.0100
4751,10,87,14.45,0.0100
4752,23,253,14.38,0.0100
4753,12,129,14.40,0.0100
4754,19,225,14.59,0.0100
4755,13,178,14.49,0.0100
4756,4,20,14.21,0.0100
4757,22,217,14.33,0.0100
4758,12,145,14.26,0.0100
4759,22,243,14.34,0.0100
4760,21,170,14.47,0.0100
4761,22,188,14.63,0.0100
4762,11,103,14.57,0.0100
4763,17,156,14.61,0.0100
4764,9,123,14.45,0.0100
4765,15,122,14.57,0.0100
4766,1,15,14.34,0.0100
4767,14,136,14.40,0.0100
4768,33,349,14.65,0.0100
4769,28,252,14.72,0.0100
4770,9,89,14.69,0.0100
4771,18,247,14.82,0.0100
4772,4,39,14.86,0.0100
4773,12,137,14.66,0.0100
4774,14,132,14.76,0.0100
4775,16,153,14.85,0.0100
4776,15,105,14.88,0.0100
4777,3,37,14.73,0.0100
4778,8,99,14.81,0.0100
4779,10,81,14.75,0.0100
4780,19,189,14.71,0.0100
4781,18,179,14.80,0.0100
4782,18,226,14.70,0.0100
4783,23,235,14.65,0.0100
4784,24,236,14.82,0.0100
4785,28,287,14.95,0.0100
4786,2,30,14.81,0.0100
4787,21,271,14.93,0.0100
4788,24,244,15.09,0.0100
4789,15,138,15.19,0.0100
4790,13,133,15.26,0.0100
4791,23,210,15.29,0.0100
4792,19,202,15.21,0.0100
4793,12,129,15.27,0.0100
4794,5,55,15.16,0.0100
4795,8,85,15.07,0.0100
4796,34,347,15.25,0.0100
4797,3,40,15.16,0.0100
4798,2,23,15.12,0.0100
4799,7,90,15.06,0.0100
4800,8,91,15.02,0.0100
4801,10,114,15.01,0.0100
4802,15,181,15.03,0.0100
4803,11,105,14.94,0.0100
4804,17,186,15.02,0.0100
4805,2,23,14.81,0.0100
4806,14,128,14.84,0.0100
4807,13,123,14.86,0.0100
4808,10,87,14.75,0.0100
4809,9,61,14.79,0.0100
4810,21,229,14.82,0.0100
4811,16,170,14.98,0.0100
4812,11,103,14.93,0.0100
4813,24,228,14.99,0.0100
4814,22,253,15.05,0.0100
4815,3,39,14.75,0.0100
4816,22,211,14.75,0.0100
4817,17,158,14.87,0.0100
4818,6,54,14.65,0.0100
4819,3,48,14.42,0.0100
4820,15,164,14.56,0.0100
4821,11,96,14.47,0.0100
4822,14,170,14.40,0.0100
4823,4,39,14.27,0.0100
4824,7,54,14.25,0.0100
4825,23,227,14.37,0.0100
4826,22,218,14.44,0.0100
4827,13,135,14.43,0.0100
4828,4,59,14.38,0.0100
4829,20,187,14.53,0.0100
4830,16,158,14.39,0.0100
4831,9,98,14.38,0.0100
4832,7,42,14.26,0.0100
4833,3,27,14.24,0.0100
4834,30,308,14.40,0.0100
4835,0,11,14.36,0.0100
4836,6,64,14.36,0.0100
4837,16,132,14.28,0.0100
4838,4,38,14.22,0.0100
4839,7,82,14.09,0.0100
4840,13,105,14.02,0.0100
4841,23,214,14.06,0.0100
4842,8,71,14.05,0.0100
4843,30,323,14.20,0.0100
4844,12,100,14.19,0.0100
4845,18,157,14.09,0.0100
4846,16,157,14.21,0.0100
4847,0,11,14.14,0.0100
4848,5,69,13.98,0.0100
4849,1,11,13.70,0.0100
4850,14,136,13.60,0.0100
4851,18,213,13.68,0.0100
4852,15,144,13.60,0.0100
4853,4,52,13.52,0.0100
4854,10,91,13.43,0.0100
4855,20,173,13.50,0.0100
4856,20,208,13.66,0.0100
4857,5,36,13.49,0.0100
4858,13,131,13.50,0.0100
4859,21,234,13.49,0.0100
4860,6,79,13.34,0.0100
4861,3,46,13.15,0.0100
4862,1,19,13.05,0.0100
4863,5,57,12.93,0.0100
4864,7,73,12.91,0.0100
4865,8,79,12.84,0.0100
4866,9,86,12.92,0.0100
4867,18,199,12.96,0.0100
4868,12,132,12.75,0.0100
4869,19,237,12.66,0.0100
4870,19,177,12.76,0.0100
4871,10,100,12.68,0.0100
4872,8,67,12.72,0.0100
4873,9,95,12.69,0.0100
4874,19,164,12.74,0.0100
4875,27,325,12.85,0.0100
4876,24,223,12.94,0.0100
4877,13,152,13.04,0.0100
4878,9,52,13.05,0.0100
4879,1,14,12.96,0.0100
4880,11,114,12.88,0.0100
4881,14,145,12.84,0.0100
4882,15,150,12.81,0.0100
4883,25,251,12.83,0.0100
4884,9,90,12.68,0.0100
4885,18,172,12.58,0.0100
4886,9,108,12.65,0.0100
4887,9,87,12.53,0.0100
4888,21,177,12.50,0.0100
4889,15,147,12.50,0.0100
4890,18,200,12.55,0.0100
4891,8,87,12.40,0.0100
4892,10,114,12.31,0.0100
4893,7,62,12.26,0.0100
4894,6,57,12.27,0.0100
4895,8,81,12.27,0.0100
4896,14,188,12.07,0.0100
4897,13,116,12.17,0.0100
4898,12,115,12.27,0.0100
4899,18,218,12.38,0.0100
4900,10,95,12.40,0.0100
4901,16,153,12.46,0.0100
4902,8,87,12.39,0.0100
4903,17,174,12.45,0.0100
4904,17,211,12.45,0.0100
4905,0,4,12.43,0.0100
4906,10,113,12.39,0.0100
4907,3,37,12.29,0.0100
4908,9,90,12.28,0.0100
4909,21,189,12.40,0.0100
4910,5,40,12.24,0.0100
4911,15,176,12.23,0.0100
4912,14,99,12.26,0.0100
4913,6,71,12.08,0.0100
4914,14,122,12.00,0.0100
4915,2,35,11.99,0.0100
4916,18,157,11.95,0.0100
4917,10,106,11.88,0.0100
4918,23,237,12.05,0.0100
4919,2,22,12.04,0.0100
4920,14,109,12.03,0.0100
4921,17,186,12.09,0.0100
4922,17,190,12.12,0.0100
4923,16,177,12.24,0.0100
4924,4,43,12.21,0.0100
4925,12,111,12.10,0.0100
4926,10,134,11.98,0.0100
4927,23,258,12.08,0.0100
4928,31,339,12.35,0.0100
4929,35,349,12.50,0.0100
4930,2,27,12.36,0.0100
4931,32,356,12.59,0.0100
4932,8,67,12.60,0.0100
4933,11,122,12.68,0.0100
4934,22,218,12.60,0.0100
4935,13,136,12.73,0.0100
4936,22,192,12.89,0.0100
4937,23,191,12.96,0.0100
4938,9,62,13.01,0.0100
4939,27,247,13.21,0.0100
4940,14,133,13.22,0.0100
4941,18,144,13.17,0.0100
4942,15,179,13.24,0.0100
4943,25,243,13.19,0.0100
4944,15,162,13.22,0.0100
4945,16,125,13.20,0.0100
4946,12,118,13.16,0.0100
4947,18,204,13.34,0.0100
4948,1,23,13.30,0.0100
4949,13,130,13.42,0.0100
4950,10,125,13.38,0.0100
4951,13,125,13.33,0.0100
4952,6,37,13.24,0.0100
4953,6,74,13.26,0.0100
4954,14,186,13.30,0.0100
4955,10,79,13.20,0.0100
4956,19,198,13.19,0.0100
4957,21,216,13.35,0.0100
4958,8,63,13.30,0.0100
4959,0,8,13.09,0.0100
4960,8,81,13.11,0.0100
4961,21,237,13.29,0.0100
4962,12,87,13.40,0.0100
4963,11,127,13.46,0.0100
4964,19,205,13.58,0.0100
4965,18,199,13.68,0.0100
4966,15,139,13.74,0.0100
4967,17,153,13.73,0.0100
4968,19,173,13.80,0.0100
4969,4,42,13.65,0.0100
4970,14,149,13.60,0.0100
4971,23,262,13.73,0.0100
4972,10,93,13.75,0.0100
4973,19,190,13.85,0.0100
4974,2,23,13.68,0.0100
4975,9,96,13.50,0.0100
4976,20,269,13.46,0.0100
4977,8,63,13.41,0.0100
4978,11,93,13.43,0.0100
4979,1,19,13.43,0.0100
4980,7,50,13.39,0.0100
4981,19,235,13.44,0.0100
4982,7,73,13.36,0.0100
4983,12,111,13.23,0.0100
4984,19,187,13.33,0.0100
4985,5,48,13.20,0.0100
4986,0,8,13.11,0.0100
4987,0,4,13.02,0.0100
4988,27,215,13.08,0.0100
4989,12,105,13.05,0.0100
4990,12,128,12.99,0.0100
4991,11,111,13.02,0.0100
4992,24,248,13.16,0.0100
4993,14,128,13.23,0.0100
4994,0,17,13.17,0.0100
4995,10,96,13.19,0.0100
4996,10,113,13.15,0.0100
4997,19,234,13.21,0.0100
4998,5,67,13.14,0.0100
4999,14,141,13.10,0.0100
5000,1,11,13.01,0.0100
