Episode,Score,Steps,AvgScore,Epsilon,QStates
3231,0,15,0.62,0.7238,3266
3232,1,54,0.63,0.7237,3266
3233,0,21,0.63,0.7237,3267
3234,0,16,0.62,0.7236,3267
3235,1,15,0.62,0.7235,3269
3236,0,16,0.61,0.7235,3270
3237,0,7,0.59,0.7234,3270
3238,0,21,0.58,0.7233,3270
3239,1,26,0.59,0.7232,3272
3240,1,19,0.57,0.7232,3273
3241,0,26,0.57,0.7231,3274
3242,0,23,0.56,0.7230,3274
3243,0,14,0.55,0.7229,3274
3244,0,16,0.54,0.7229,3276
3245,2,49,0.55,0.7228,3280
3246,0,26,0.55,0.7227,3281
3247,0,13,0.53,0.7227,3281
3248,1,89,0.53,0.7226,3282
3249,0,14,0.53,0.7225,3282
3250,0,17,0.52,0.7224,3282
3251,0,11,0.51,0.7224,3282
3252,1,31,0.52,0.7223,3282
3253,0,13,0.52,0.7222,3282
3254,0,10,0.49,0.7222,3282
3255,0,11,0.49,0.7221,3282
3256,0,15,0.49,0.7220,3282
3257,0,5,0.48,0.7219,3282
3258,2,38,0.48,0.7219,3284
3259,0,9,0.48,0.7218,3284
3260,1,57,0.48,0.7217,3284
3261,2,28,0.50,0.7216,3285
3262,1,30,0.51,0.7216,3286
3263,0,40,0.51,0.7215,3287
3264,0,17,0.51,0.7214,3288
3265,1,22,0.51,0.7214,3288
3266,1,15,0.52,0.7213,3289
3267,1,18,0.52,0.7212,3289
3268,1,27,0.53,0.7211,3289
3269,0,6,0.52,0.7211,3289
3270,0,4,0.52,0.7210,3289
3271,1,13,0.52,0.7209,3289
3272,0,11,0.52,0.7209,3289
3273,0,7,0.52,0.7208,3289
3274,2,52,0.54,0.7207,3289
3275,0,40,0.54,0.7206,3289
3276,0,45,0.54,0.7206,3289
3277,0,18,0.54,0.7205,3289
3278,0,12,0.53,0.7204,3289
3279,1,18,0.52,0.7204,3290
3280,1,37,0.53,0.7203,3292
3281,0,11,0.51,0.7202,3292
3282,1,15,0.51,0.7201,3294
3283,0,9,0.51,0.7201,3294
3284,0,10,0.51,0.7200,3294
3285,1,46,0.51,0.7199,3294
3286,1,23,0.52,0.7198,3294
3287,0,37,0.52,0.7198,3294
3288,0,12,0.52,0.7197,3294
3289,0,11,0.52,0.7196,3294
3290,1,14,0.53,0.7196,3295
3291,0,10,0.53,0.7195,3295
3292,0,12,0.52,0.7194,3295
3293,2,30,0.54,0.7193,3296
3294,2,22,0.56,0.7193,3296
3295,1,20,0.57,0.7192,3296
3296,1,25,0.57,0.7191,3296
3297,0,7,0.57,0.7191,3296
3298,0,17,0.57,0.7190,3296
3299,1,16,0.58,0.7189,3296
3300,1,45,0.59,0.7188,3296
3301,0,30,0.58,0.7188,3296
3302,0,41,0.56,0.7187,3296
3303,0,23,0.55,0.7186,3296
3304,0,22,0.54,0.7186,3296
3305,0,14,0.54,0.7185,3296
3306,0,7,0.53,0.7184,3296
3307,2,44,0.54,0.7183,3299
3308,0,40,0.54,0.7183,3299
3309,1,37,0.51,0.7182,3300
3310,2,18,0.51,0.7181,3300
3311,0,17,0.51,0.7180,3300
3312,0,28,0.51,0.7180,3302
3313,0,25,0.51,0.7179,3303
3314,0,13,0.50,0.7178,3303
3315,0,6,0.49,0.7178,3303
3316,0,15,0.49,0.7177,3303
3317,2,25,0.51,0.7176,3304
3318,0,47,0.51,0.7175,3304
3319,0,15,0.49,0.7175,3304
3320,0,26,0.47,0.7174,3304
3321,0,27,0.47,0.7173,3304
3322,0,88,0.47,0.7173,3304
3323,0,7,0.44,0.7172,3304
3324,0,13,0.44,0.7171,3304
3325,1,16,0.44,0.7170,3304
3326,0,7,0.44,0.7170,3304
3327,0,23,0.43,0.7169,3304
3328,0,39,0.43,0.7168,3304
3329,0,14,0.43,0.7168,3305
3330,2,44,0.45,0.7167,3305
3331,0,11,0.45,0.7166,3305
3332,1,14,0.45,0.7165,3305
3333,1,27,0.46,0.7165,3305
3334,1,18,0.47,0.7164,3305
3335,0,22,0.46,0.7163,3306
3336,0,22,0.46,0.7163,3306
3337,0,70,0.46,0.7162,3306
3338,2,23,0.48,0.7161,3306
3339,1,9,0.48,0.7160,3306
3340,0,14,0.47,0.7160,3306
3341,1,14,0.48,0.7159,3306
3342,0,35,0.48,0.7158,3307
3343,0,10,0.48,0.7158,3307
3344,0,12,0.48,0.7157,3307
3345,2,78,0.48,0.7156,3307
3346,0,63,0.48,0.7155,3309
3347,0,18,0.48,0.7155,3309
3348,1,29,0.48,0.7154,3310
3349,0,26,0.48,0.7153,3310
3350,0,27,0.48,0.7153,3310
3351,0,27,0.48,0.7152,3311
3352,0,36,0.47,0.7151,3311
3353,2,80,0.49,0.7150,3312
3354,0,58,0.49,0.7150,3312
3355,0,22,0.49,0.7149,3312
3356,2,58,0.51,0.7148,3312
3357,0,23,0.51,0.7148,3312
3358,0,16,0.49,0.7147,3313
3359,1,24,0.50,0.7146,3313
3360,0,10,0.49,0.7145,3314
3361,0,8,0.47,0.7145,3314
3362,0,7,0.46,0.7144,3314
3363,0,12,0.46,0.7143,3314
3364,1,78,0.47,0.7143,3314
3365,1,42,0.47,0.7142,3314
3366,0,16,0.46,0.7141,3314
3367,0,8,0.45,0.7140,3314
3368,0,20,0.44,0.7140,3314
3369,0,33,0.44,0.7139,3314
3370,0,16,0.44,0.7138,3314
3371,0,16,0.43,0.7138,3315
3372,0,28,0.43,0.7137,3315
3373,0,17,0.43,0.7136,3315
3374,0,43,0.41,0.7135,3315
3375,0,9,0.41,0.7135,3315
3376,0,17,0.41,0.7134,3316
3377,0,15,0.41,0.7133,3316
3378,1,57,0.42,0.7133,3317
3379,0,30,0.41,0.7132,3318
3380,0,33,0.40,0.7131,3319
3381,0,39,0.40,0.7130,3320
3382,0,36,0.39,0.7130,3322
3383,0,25,0.39,0.7129,3322
3384,1,30,0.40,0.7128,3322
3385,1,54,0.40,0.7128,3324
3386,0,24,0.39,0.7127,3324
3387,0,60,0.39,0.7126,3324
3388,0,7,0.39,0.7125,3324
3389,0,19,0.39,0.7125,3325
3390,0,9,0.38,0.7124,3326
3391,1,22,0.39,0.7123,3326
3392,2,65,0.41,0.7123,3326
3393,0,15,0.39,0.7122,3326
3394,0,36,0.37,0.7121,3326
3395,0,11,0.36,0.7120,3327
3396,0,8,0.35,0.7120,3327
3397,0,10,0.35,0.7119,3327
3398,0,33,0.35,0.7118,3327
3399,0,17,0.34,0.7118,3327
3400,2,13,0.35,0.7117,3327
3401,2,51,0.37,0.7116,3329
3402,0,17,0.37,0.7115,3330
3403,1,62,0.38,0.7115,3330
3404,0,8,0.38,0.7114,3330
3405,3,34,0.41,0.7113,3330
3406,0,24,0.41,0.7113,3330
3407,0,18,0.39,0.7112,3330
3408,1,17,0.40,0.7111,3330
3409,1,35,0.40,0.7110,3330
3410,1,17,0.39,0.7110,3330
3411,1,12,0.40,0.7109,3330
3412,1,15,0.41,0.7108,3331
3413,0,12,0.41,0.7108,3331
3414,0,15,0.41,0.7107,3332
3415,0,19,0.41,0.7106,3332
3416,0,8,0.41,0.7105,3332
3417,1,23,0.40,0.7105,3332
3418,0,12,0.40,0.7104,3332
3419,2,37,0.42,0.7103,3333
3420,0,9,0.42,0.7103,3333
3421,1,14,0.43,0.7102,3333
3422,0,30,0.43,0.7101,3333
3423,1,21,0.44,0.7101,3333
3424,4,74,0.48,0.7100,3337
3425,1,35,0.48,0.7099,3337
3426,0,14,0.48,0.7098,3338
3427,0,8,0.48,0.7098,3338
3428,0,13,0.48,0.7097,3338
3429,0,16,0.48,0.7096,3338
3430,1,14,0.47,0.7096,3338
3431,0,16,0.47,0.7095,3338
3432,0,22,0.46,0.7094,3338
3433,0,20,0.45,0.7093,3338
3434,2,65,0.46,0.7093,3341
3435,1,30,0.47,0.7092,3343
3436,0,14,0.47,0.7091,3343
3437,0,27,0.47,0.7091,3343
3438,1,17,0.46,0.7090,3343
3439,0,14,0.45,0.7089,3344
3440,0,52,0.45,0.7088,3346
3441,1,34,0.45,0.7088,3346
3442,0,11,0.45,0.7087,3346
3443,0,12,0.45,0.7086,3346
3444,2,71,0.47,0.7086,3349
3445,0,7,0.45,0.7085,3350
3446,0,30,0.45,0.7084,3350
3447,0,7,0.45,0.7083,3350
3448,0,23,0.44,0.7083,3350
3449,0,27,0.44,0.7082,3351
3450,3,66,0.47,0.7081,3355
3451,1,16,0.48,0.7081,3355
3452,1,46,0.49,0.7080,3355
3453,0,34,0.47,0.7079,3355
3454,0,95,0.47,0.7079,3357
3455,1,26,0.48,0.7078,3358
3456,0,17,0.46,0.7077,3358
3457,0,8,0.46,0.7076,3358
3458,0,54,0.46,0.7076,3363
3459,1,108,0.46,0.7075,3368
3460,0,12,0.46,0.7074,3368
3461,0,22,0.46,0.7074,3368
3462,0,18,0.46,0.7073,3368
3463,0,15,0.46,0.7072,3368
3464,1,58,0.46,0.7071,3370
3465,1,26,0.46,0.7071,3370
3466,1,25,0.47,0.7070,3371
3467,1,7,0.48,0.7069,3371
3468,1,5,0.49,0.7069,3371
3469,0,7,0.49,0.7068,3371
3470,1,8,0.50,0.7067,3372
3471,2,41,0.52,0.7067,3375
3472,1,40,0.53,0.7066,3377
3473,2,60,0.55,0.7065,3378
3474,0,13,0.55,0.7064,3378
3475,1,18,0.56,0.7064,3378
3476,1,34,0.57,0.7063,3378
3477,0,8,0.57,0.7062,3378
3478,0,29,0.56,0.7062,3378
3479,0,18,0.56,0.7061,3378
3480,1,12,0.57,0.7060,3378
3481,1,8,0.58,0.7059,3378
3482,0,18,0.58,0.7059,3378
3483,0,13,0.58,0.7058,3378
3484,2,80,0.59,0.7057,3382
3485,1,30,0.59,0.7057,3382
3486,0,19,0.59,0.7056,3382
3487,0,19,0.59,0.7055,3383
3488,0,17,0.59,0.7055,3383
3489,1,16,0.60,0.7054,3383
3490,0,39,0.60,0.7053,3385
3491,1,64,0.60,0.7052,3387
3492,1,16,0.59,0.7052,3387
3493,0,6,0.59,0.7051,3387
3494,0,35,0.59,0.7050,3387
3495,0,15,0.59,0.7050,3387
3496,1,13,0.60,0.7049,3387
3497,0,16,0.60,0.7048,3387
3498,0,36,0.60,0.7047,3387
3499,0,7,0.60,0.7047,3387
3500,1,23,0.59,0.7046,3387
3501,0,14,0.57,0.7045,3387
3502,1,58,0.58,0.7045,3388
3503,0,34,0.57,0.7044,3388
3504,0,8,0.57,0.7043,3388
3505,0,9,0.54,0.7043,3390
3506,1,69,0.55,0.7042,3391
3507,1,10,0.56,0.7041,3391
3508,0,10,0.55,0.7040,3391
3509,0,6,0.54,0.7040,3391
3510,1,20,0.54,0.7039,3391
3511,1,14,0.54,0.7038,3391
3512,0,26,0.53,0.7038,3391
3513,1,48,0.54,0.7037,3394
3514,0,12,0.54,0.7036,3394
3515,0,19,0.54,0.7035,3395
3516,1,24,0.55,0.7035,3395
3517,1,17,0.55,0.7034,3396
3518,0,19,0.55,0.7033,3396
3519,0,23,0.53,0.7033,3397
3520,1,11,0.54,0.7032,3398
3521,0,30,0.53,0.7031,3398
3522,1,50,0.54,0.7031,3400
3523,0,22,0.53,0.7030,3400
3524,0,11,0.49,0.7029,3401
3525,0,28,0.48,0.7028,3402
3526,1,48,0.49,0.7028,3402
3527,0,24,0.49,0.7027,3402
3528,0,10,0.49,0.7026,3402
3529,0,22,0.49,0.7026,3402
3530,0,48,0.48,0.7025,3402
3531,0,27,0.48,0.7024,3402
3532,0,42,0.48,0.7024,3402
3533,1,7,0.49,0.7023,3402
3534,0,16,0.47,0.7022,3402
3535,0,12,0.46,0.7021,3403
3536,0,27,0.46,0.7021,3403
3537,0,22,0.46,0.7020,3403
3538,0,7,0.45,0.7019,3403
3539,0,9,0.45,0.7019,3403
3540,2,10,0.47,0.7018,3403
3541,0,9,0.46,0.7017,3403
3542,0,22,0.46,0.7017,3403
3543,1,18,0.47,0.7016,3405
3544,0,7,0.45,0.7015,3405
3545,1,12,0.46,0.7014,3405
3546,1,36,0.47,0.7014,3406
3547,1,20,0.48,0.7013,3406
3548,0,23,0.48,0.7012,3406
3549,0,31,0.48,0.7012,3406
3550,0,32,0.45,0.7011,3406
3551,0,17,0.44,0.7010,3407
3552,1,13,0.44,0.7010,3407
3553,1,13,0.45,0.7009,3408
3554,0,7,0.45,0.7008,3408
3555,0,17,0.44,0.7007,3408
3556,0,16,0.44,0.7007,3408
3557,0,11,0.44,0.7006,3408
3558,0,13,0.44,0.7005,3408
3559,1,18,0.44,0.7005,3408
3560,1,32,0.45,0.7004,3408
3561,0,29,0.45,0.7003,3408
3562,0,25,0.45,0.7003,3408
3563,0,14,0.45,0.7002,3408
3564,0,7,0.44,0.7001,3408
3565,1,19,0.44,0.7000,3409
3566,0,17,0.43,0.7000,3409
3567,3,112,0.45,0.6999,3411
3568,0,14,0.44,0.6998,3411
3569,0,14,0.44,0.6998,3411
3570,1,54,0.44,0.6997,3411
3571,0,25,0.42,0.6996,3411
3572,1,12,0.42,0.6996,3411
3573,0,15,0.40,0.6995,3411
3574,0,16,0.40,0.6994,3412
3575,1,31,0.40,0.6993,3412
3576,4,35,0.43,0.6993,3418
3577,0,19,0.43,0.6992,3420
3578,0,16,0.43,0.6991,3420
3579,0,38,0.43,0.6991,3421
3580,3,46,0.45,0.6990,3423
3581,0,42,0.44,0.6989,3423
3582,0,11,0.44,0.6989,3423
3583,0,35,0.44,0.6988,3423
3584,0,24,0.42,0.6987,3424
3585,1,28,0.42,0.6986,3424
3586,0,9,0.42,0.6986,3424
3587,1,36,0.43,0.6985,3424
3588,1,27,0.44,0.6984,3424
3589,1,63,0.44,0.6984,3425
3590,0,20,0.44,0.6983,3426
3591,1,40,0.44,0.6982,3426
3592,0,5,0.43,0.6982,3426
3593,0,7,0.43,0.6981,3426
3594,1,34,0.44,0.6980,3427
3595,1,36,0.45,0.6979,3429
3596,0,11,0.44,0.6979,3429
3597,2,31,0.46,0.6978,3429
3598,0,22,0.46,0.6977,3429
3599,1,9,0.47,0.6977,3429
3600,0,29,0.46,0.6976,3429
3601,0,13,0.46,0.6975,3429
3602,0,23,0.45,0.6975,3429
3603,1,14,0.46,0.6974,3429
3604,0,6,0.46,0.6973,3430
3605,0,15,0.46,0.6972,3430
3606,1,18,0.46,0.6972,3431
3607,0,20,0.45,0.6971,3431
3608,0,12,0.45,0.6970,3431
3609,0,11,0.45,0.6970,3431
3610,2,52,0.46,0.6969,3432
3611,0,12,0.45,0.6968,3432
3612,1,11,0.46,0.6968,3433
3613,0,7,0.45,0.6967,3433
3614,1,17,0.46,0.6966,3434
3615,1,19,0.47,0.6965,3434
3616,0,12,0.46,0.6965,3434
3617,0,22,0.45,0.6964,3434
3618,1,45,0.46,0.6963,3436
3619,1,47,0.47,0.6963,3438
3620,0,16,0.46,0.6962,3438
3621,1,18,0.47,0.6961,3438
3622,2,30,0.48,0.6961,3438
3623,1,15,0.49,0.6960,3438
3624,0,9,0.49,0.6959,3438
3625,0,7,0.49,0.6959,3438
3626,0,15,0.48,0.6958,3438
3627,1,26,0.49,0.6957,3439
3628,0,13,0.49,0.6956,3439
3629,0,37,0.49,0.6956,3439
3630,1,7,0.50,0.6955,3440
3631,0,18,0.50,0.6954,3440
3632,0,15,0.50,0.6954,3440
3633,0,18,0.49,0.6953,3440
3634,1,32,0.50,0.6952,3440
3635,2,30,0.52,0.6952,3440
3636,0,18,0.52,0.6951,3440
3637,0,18,0.52,0.6950,3440
3638,1,14,0.53,0.6949,3440
3639,0,9,0.53,0.6949,3440
3640,3,58,0.54,0.6948,3445
3641,0,13,0.54,0.6947,3445
3642,0,13,0.54,0.6947,3445
3643,0,12,0.53,0.6946,3445
3644,0,16,0.53,0.6945,3445
3645,0,29,0.52,0.6945,3445
3646,0,18,0.51,0.6944,3447
3647,0,23,0.50,0.6943,3447
3648,2,40,0.52,0.6943,3447
3649,1,13,0.53,0.6942,3447
3650,0,14,0.53,0.6941,3447
3651,2,48,0.55,0.6940,3449
3652,2,40,0.56,0.6940,3452
3653,0,7,0.55,0.6939,3452
3654,0,21,0.55,0.6938,3452
3655,2,35,0.57,0.6938,3455
3656,0,12,0.57,0.6937,3455
3657,0,33,0.57,0.6936,3457
3658,1,33,0.58,0.6936,3458
3659,1,57,0.58,0.6935,3459
3660,0,20,0.57,0.6934,3459
3661,0,6,0.57,0.6934,3459
3662,1,11,0.58,0.6933,3459
3663,0,25,0.58,0.6932,3459
3664,1,49,0.59,0.6931,3459
3665,1,33,0.59,0.6931,3460
3666,0,13,0.59,0.6930,3460
3667,1,10,0.57,0.6929,3460
3668,0,27,0.57,0.6929,3460
3669,0,28,0.57,0.6928,3462
3670,0,7,0.56,0.6927,3462
3671,1,69,0.57,0.6927,3463
3672,1,15,0.57,0.6926,3463
3673,2,18,0.59,0.6925,3463
3674,0,7,0.59,0.6925,3463
3675,0,11,0.58,0.6924,3463
3676,0,19,0.54,0.6923,3463
3677,1,16,0.55,0.6922,3463
3678,0,22,0.55,0.6922,3463
3679,0,25,0.55,0.6921,3463
3680,0,18,0.52,0.6920,3465
3681,1,38,0.53,0.6920,3468
3682,0,5,0.53,0.6919,3468
3683,1,20,0.54,0.6918,3470
3684,2,28,0.56,0.6918,3471
3685,0,25,0.55,0.6917,3471
3686,0,13,0.55,0.6916,3471
3687,2,74,0.56,0.6916,3472
3688,0,23,0.55,0.6915,3472
3689,0,6,0.54,0.6914,3472
3690,0,11,0.54,0.6913,3472
3691,2,47,0.55,0.6913,3473
3692,1,34,0.56,0.6912,3473
3693,1,59,0.57,0.6911,3477
3694,0,30,0.56,0.6911,3477
3695,0,17,0.55,0.6910,3477
3696,0,8,0.55,0.6909,3477
3697,0,17,0.53,0.6909,3477
3698,0,19,0.53,0.6908,3477
3699,1,8,0.53,0.6907,3477
3700,2,44,0.55,0.6907,3478
3701,1,5,0.56,0.6906,3478
3702,0,7,0.56,0.6905,3478
3703,2,60,0.57,0.6904,3479
3704,0,41,0.57,0.6904,3479
3705,2,38,0.59,0.6903,3483
3706,1,21,0.59,0.6902,3484
3707,1,40,0.60,0.6902,3484
3708,1,22,0.61,0.6901,3484
3709,0,39,0.61,0.6900,3484
3710,1,31,0.60,0.6900,3484
3711,0,21,0.60,0.6899,3484
3712,0,56,0.59,0.6898,3484
3713,0,21,0.59,0.6898,3484
3714,4,99,0.62,0.6897,3489
3715,2,15,0.63,0.6896,3490
3716,0,45,0.63,0.6895,3491
3717,2,43,0.65,0.6895,3493
3718,2,46,0.66,0.6894,3493
3719,0,17,0.65,0.6893,3493
3720,0,12,0.65,0.6893,3494
3721,0,11,0.64,0.6892,3494
3722,0,21,0.62,0.6891,3494
3723,0,18,0.61,0.6891,3494
3724,1,57,0.62,0.6890,3494
3725,1,13,0.63,0.6889,3494
3726,4,75,0.67,0.6889,3497
3727,2,16,0.68,0.6888,3498
3728,0,25,0.68,0.6887,3498
3729,1,21,0.69,0.6887,3498
3730,1,39,0.69,0.6886,3498
3731,0,16,0.69,0.6885,3498
3732,0,8,0.69,0.6884,3498
3733,0,22,0.69,0.6884,3498
3734,1,15,0.69,0.6883,3499
3735,0,22,0.67,0.6882,3499
3736,1,16,0.68,0.6882,3499
3737,0,29,0.68,0.6881,3499
3738,1,21,0.68,0.6880,3499
3739,0,29,0.68,0.6880,3499
3740,0,31,0.65,0.6879,3500
3741,0,21,0.65,0.6878,3501
3742,1,13,0.66,0.6878,3501
3743,0,9,0.66,0.6877,3501
3744,1,27,0.67,0.6876,3502
3745,2,31,0.69,0.6876,3503
3746,0,8,0.69,0.6875,3503
3747,0,24,0.69,0.6874,3503
3748,0,28,0.67,0.6873,3503
3749,0,9,0.66,0.6873,3503
3750,1,14,0.67,0.6872,3504
3751,0,23,0.65,0.6871,3504
3752,0,31,0.63,0.6871,3504
3753,1,10,0.64,0.6870,3504
3754,1,21,0.65,0.6869,3505
3755,1,23,0.64,0.6869,3505
3756,0,6,0.64,0.6868,3505
3757,1,49,0.65,0.6867,3507
3758,3,28,0.67,0.6867,3510
3759,0,14,0.66,0.6866,3510
3760,0,12,0.66,0.6865,3510
3761,1,30,0.67,0.6865,3510
3762,0,12,0.66,0.6864,3511
3763,1,17,0.67,0.6863,3511
3764,0,21,0.66,0.6862,3512
3765,0,8,0.65,0.6862,3512
3766,0,25,0.65,0.6861,3512
3767,0,11,0.64,0.6860,3512
3768,1,25,0.65,0.6860,3512
3769,2,17,0.67,0.6859,3513
3770,0,5,0.67,0.6858,3513
3771,0,15,0.66,0.6858,3513
3772,1,7,0.66,0.6857,3513
3773,3,48,0.67,0.6856,3515
3774,0,26,0.67,0.6856,3515
3775,2,19,0.69,0.6855,3515
3776,0,20,0.69,0.6854,3515
3777,2,109,0.70,0.6854,3517
3778,0,17,0.70,0.6853,3518
3779,0,8,0.70,0.6852,3518
3780,5,39,0.75,0.6851,3518
3781,2,28,0.76,0.6851,3519
3782,0,9,0.76,0.6850,3519
3783,1,43,0.76,0.6849,3520
3784,1,71,0.75,0.6849,3521
3785,0,15,0.75,0.6848,3521
3786,2,83,0.77,0.6847,3521
3787,0,14,0.75,0.6847,3521
3788,0,15,0.75,0.6846,3521
3789,0,12,0.75,0.6845,3521
3790,1,7,0.76,0.6845,3521
3791,0,18,0.74,0.6844,3521
3792,1,10,0.74,0.6843,3521
3793,0,8,0.73,0.6843,3521
3794,1,56,0.74,0.6842,3521
3795,1,14,0.75,0.6841,3521
3796,1,13,0.76,0.6841,3522
3797,1,27,0.77,0.6840,3523
3798,0,16,0.77,0.6839,3524
3799,1,15,0.77,0.6838,3524
3800,3,42,0.78,0.6838,3526
3801,0,9,0.77,0.6837,3526
3802,2,31,0.79,0.6836,3526
3803,1,34,0.78,0.6836,3526
3804,0,11,0.78,0.6835,3526
3805,0,28,0.76,0.6834,3529
3806,0,21,0.75,0.6834,3531
3807,0,18,0.74,0.6833,3531
3808,0,17,0.73,0.6832,3532
3809,1,16,0.74,0.6832,3533
3810,0,29,0.73,0.6831,3534
3811,3,91,0.76,0.6830,3534
3812,0,25,0.76,0.6830,3535
3813,2,29,0.78,0.6829,3535
3814,0,17,0.74,0.6828,3535
3815,0,9,0.72,0.6828,3536
3816,1,20,0.73,0.6827,3537
3817,0,11,0.71,0.6826,3537
3818,1,14,0.70,0.6826,3537
3819,0,7,0.70,0.6825,3537
3820,0,16,0.70,0.6824,3537
3821,1,88,0.71,0.6823,3540
3822,0,38,0.71,0.6823,3540
3823,0,28,0.71,0.6822,3540
3824,0,9,0.70,0.6821,3540
3825,1,38,0.70,0.6821,3543
3826,0,16,0.66,0.6820,3544
3827,1,38,0.65,0.6819,3545
3828,1,27,0.66,0.6819,3546
3829,1,9,0.66,0.6818,3546
3830,1,39,0.66,0.6817,3547
3831,0,16,0.66,0.6817,3547
3832,1,38,0.67,0.6816,3548
3833,0,6,0.67,0.6815,3548
3834,2,31,0.68,0.6815,3549
3835,0,10,0.68,0.6814,3549
3836,0,28,0.67,0.6813,3549
3837,0,9,0.67,0.6813,3549
3838,2,25,0.68,0.6812,3550
3839,1,41,0.69,0.6811,3552
3840,1,12,0.70,0.6811,3552
3841,1,23,0.71,0.6810,3552
3842,1,22,0.71,0.6809,3552
3843,1,41,0.72,0.6808,3553
3844,1,31,0.72,0.6808,3553
3845,0,6,0.70,0.6807,3553
3846,0,23,0.70,0.6806,3553
3847,1,45,0.71,0.6806,3554
3848,1,37,0.72,0.6805,3554
3849,0,9,0.72,0.6804,3554
3850,0,28,0.71,0.6804,3554
3851,1,12,0.72,0.6803,3554
3852,1,24,0.73,0.6802,3556
3853,0,14,0.72,0.6802,3556
3854,1,18,0.72,0.6801,3556
3855,2,15,0.73,0.6800,3556
3856,0,27,0.73,0.6800,3557
3857,1,33,0.73,0.6799,3557
3858,0,35,0.70,0.6798,3558
3859,0,15,0.70,0.6798,3558
3860,1,17,0.71,0.6797,3558
3861,0,10,0.70,0.6796,3559
3862,1,54,0.71,0.6796,3564
3863,0,21,0.70,0.6795,3566
3864,0,14,0.70,0.6794,3566
3865,0,11,0.70,0.6793,3566
3866,0,23,0.70,0.6793,3566
3867,1,32,0.71,0.6792,3566
3868,1,17,0.71,0.6791,3567
3869,0,19,0.69,0.6791,3569
3870,0,46,0.69,0.6790,3569
3871,0,9,0.69,0.6789,3569
3872,1,41,0.69,0.6789,3573
3873,0,17,0.66,0.6788,3573
3874,1,11,0.67,0.6787,3575
3875,1,21,0.66,0.6787,3575
3876,0,15,0.66,0.6786,3575
3877,0,17,0.64,0.6785,3575
3878,2,45,0.66,0.6785,3576
3879,0,35,0.66,0.6784,3576
3880,0,10,0.61,0.6783,3576
3881,0,7,0.59,0.6783,3576
3882,1,8,0.60,0.6782,3576
3883,0,13,0.59,0.6781,3576
3884,0,8,0.58,0.6781,3576
3885,2,30,0.60,0.6780,3577
3886,0,17,0.58,0.6779,3577
3887,3,27,0.61,0.6779,3580
3888,0,10,0.61,0.6778,3580
3889,1,15,0.62,0.6777,3581
3890,0,16,0.61,0.6777,3581
3891,0,8,0.61,0.6776,3581
3892,1,31,0.61,0.6775,3581
3893,0,26,0.61,0.6775,3581
3894,0,40,0.60,0.6774,3581
3895,1,35,0.60,0.6773,3582
3896,0,11,0.59,0.6772,3582
3897,0,22,0.58,0.6772,3583
3898,0,22,0.58,0.6771,3583
3899,2,33,0.59,0.6770,3583
3900,0,29,0.56,0.6770,3585
3901,0,44,0.56,0.6769,3585
3902,0,27,0.54,0.6768,3585
3903,0,15,0.53,0.6768,3586
3904,0,10,0.53,0.6767,3586
3905,1,34,0.54,0.6766,3586
3906,0,36,0.54,0.6766,3586
3907,0,55,0.54,0.6765,3587
3908,0,19,0.54,0.6764,3588
3909,1,24,0.54,0.6764,3590
3910,0,40,0.54,0.6763,3590
3911,0,6,0.51,0.6762,3590
3912,1,11,0.52,0.6762,3591
3913,1,29,0.51,0.6761,3591
3914,0,28,0.51,0.6760,3591
3915,1,13,0.52,0.6760,3591
3916,0,8,0.51,0.6759,3591
3917,2,63,0.53,0.6758,3591
3918,1,12,0.53,0.6758,3592
3919,0,33,0.53,0.6757,3593
3920,0,12,0.53,0.6756,3593
3921,0,21,0.52,0.6756,3593
3922,1,22,0.53,0.6755,3593
3923,0,27,0.53,0.6754,3593
3924,0,30,0.53,0.6754,3593
3925,0,13,0.52,0.6753,3593
3926,1,57,0.53,0.6752,3593
3927,0,27,0.52,0.6752,3593
3928,0,22,0.51,0.6751,3593
3929,0,12,0.50,0.6750,3593
3930,1,14,0.50,0.6749,3594
3931,0,21,0.50,0.6749,3594
3932,0,16,0.49,0.6748,3594
3933,0,20,0.49,0.6747,3594
3934,0,30,0.47,0.6747,3595
3935,0,47,0.47,0.6746,3595
3936,0,30,0.47,0.6745,3596
3937,1,19,0.48,0.6745,3597
3938,1,31,0.47,0.6744,3597
3939,0,12,0.46,0.6743,3597
3940,1,26,0.46,0.6743,3597
3941,0,23,0.45,0.6742,3597
3942,0,12,0.44,0.6741,3597
3943,0,16,0.43,0.6741,3597
3944,1,17,0.43,0.6740,3599
3945,1,34,0.44,0.6739,3600
3946,0,37,0.44,0.6739,3601
3947,2,49,0.45,0.6738,3602
3948,2,41,0.46,0.6737,3602
3949,1,43,0.47,0.6737,3602
3950,1,38,0.48,0.6736,3604
3951,1,10,0.48,0.6735,3604
3952,2,23,0.49,0.6735,3604
3953,1,11,0.50,0.6734,3605
3954,1,51,0.50,0.6733,3607
3955,0,21,0.48,0.6733,3607
3956,1,23,0.49,0.6732,3608
3957,1,21,0.49,0.6731,3608
3958,1,25,0.50,0.6731,3609
3959,0,30,0.50,0.6730,3609
3960,0,20,0.49,0.6729,3610
3961,2,63,0.51,0.6729,3610
3962,1,21,0.51,0.6728,3610
3963,1,33,0.52,0.6727,3610
3964,1,31,0.53,0.6727,3611
3965,3,61,0.56,0.6726,3611
