Episode,Agent1Reward,Agent2Reward,Agent1AvgR,Agent2AvgR,Agent1Wins,Agent2Wins,Steps,Epsilon
378,-2.4000000000000004,32.599999999999994,4.413,12.063,554,844,24,0.0100
379,9.500000000000009,24.49999999999998,4.413,12.063,554,845,55,0.0100
380,2.5999999999999996,7.600000000000003,5.308,13.408,554,846,24,0.0100
381,12.300000000000011,37.30000000000001,5.308,13.408,554,847,77,0.0100
382,-13.8,11.200000000000006,5.308,13.408,554,848,38,0.0100
383,-3.099999999999996,1.899999999999999,5.308,13.408,555,848,31,0.0100
384,14.700000000000005,39.69999999999998,5.308,13.408,555,849,53,0.0100
385,8.699999999999998,3.7,5.308,13.408,556,849,13,0.0100
386,5.10000000000001,30.099999999999973,5.308,13.408,556,850,49,0.0100
387,9.600000000000003,4.600000000000014,5.308,13.408,557,850,104,0.0100
388,-12.8,12.200000000000008,5.308,13.408,557,851,28,0.0100
389,-3.7000000000000015,41.29999999999996,5.308,13.408,557,852,37,0.0100
390,-2.3000000000000003,22.700000000000003,5.308,13.408,557,853,23,0.0100
391,-11.9,23.1,5.308,13.408,557,854,19,0.0100
392,28.29999999999996,-16.699999999999992,5.308,13.408,558,854,67,0.0100
393,35.59999999999991,40.59999999999989,5.308,13.408,558,855,94,0.0100
394,-5.1999999999999975,29.800000000000008,5.308,13.408,558,856,52,0.0100
395,-11.5,3.5,5.308,13.408,558,856,15,0.0100
396,23.599999999999994,-11.4,5.308,13.408,559,856,14,0.0100
397,-10.7,4.300000000000001,5.308,13.408,559,856,7,0.0100
398,-1.8999999999999968,23.1,5.308,13.408,559,857,19,0.0100
399,12.400000000000011,47.399999999999935,5.308,13.408,559,858,76,0.0100
400,-13.200000000000001,1.799999999999999,4.522,13.422,559,858,32,0.0100
401,11.80000000000001,-13.200000000000001,4.522,13.422,560,858,32,0.0100
402,11.20000000000003,36.1999999999999,4.522,13.422,560,859,138,0.0100
403,5.500000000000011,30.49999999999998,4.522,13.422,560,860,45,0.0100
404,11.400000000000011,-13.600000000000001,4.522,13.422,561,860,36,0.0100
405,22.09999999999998,-2.8999999999999897,4.522,13.422,562,860,29,0.0100
406,24.29999999999999,-0.6999999999999957,4.522,13.422,563,860,57,0.0100
407,14.499999999999979,39.49999999999994,4.522,13.422,563,861,55,0.0100
408,2.9,7.899999999999993,4.522,13.422,563,862,21,0.0100
409,-5.2999999999999865,39.69999999999999,4.522,13.422,563,863,53,0.0100
410,3.900000000000018,28.900000000000002,4.522,13.422,563,864,61,0.0100
411,3.600000000000012,38.59999999999995,4.522,13.422,563,865,64,0.0100
412,12.200000000000008,-12.8,4.522,13.422,564,865,28,0.0100
413,-1.8,23.200000000000003,4.522,13.422,564,866,18,0.0100
414,-13.100000000000001,11.90000000000001,4.522,13.422,564,867,31,0.0100
415,-13.299999999999988,21.700000000000024,4.522,13.422,564,868,133,0.0100
416,-11.6,13.4,4.522,13.422,564,869,16,0.0100
417,1.2999999999999985,16.29999999999999,4.522,13.422,564,870,37,0.0100
418,-3.5,11.500000000000007,4.522,13.422,564,870,35,0.0100
419,-1.599999999999996,3.4000000000000004,4.522,13.422,565,870,16,0.0100
420,-3.0999999999999766,-8.09999999999997,4.841,14.141,566,870,131,0.0100
421,19.400000000000006,44.399999999999885,4.841,14.141,566,871,106,0.0100
422,6.6,21.599999999999973,4.841,14.141,566,871,34,0.0100
423,-7.19999999999999,27.79999999999996,4.841,14.141,566,872,72,0.0100
424,-3.2999999999999963,11.700000000000008,4.841,14.141,566,872,33,0.0100
425,-7.499999999999996,27.499999999999964,4.841,14.141,566,873,75,0.0100
426,9.10000000000002,-15.899999999999995,4.841,14.141,567,873,59,0.0100
427,-2.1,12.9,4.841,14.141,567,873,21,0.0100
428,19.400000000000006,24.399999999999956,4.841,14.141,567,874,56,0.0100
429,-3.099999999999996,1.899999999999999,4.841,14.141,568,874,31,0.0100
430,-5.899999999999995,59.09999999999994,4.841,14.141,568,875,59,0.0100
431,-4.699999999999989,30.300000000000004,4.841,14.141,568,876,47,0.0100
432,-2.3000000000000003,12.7,4.841,14.141,568,876,23,0.0100
433,5.599999999999968,40.599999999999945,4.841,14.141,568,877,144,0.0100
434,-6.59999999999998,-1.5999999999999925,4.841,14.141,569,877,66,0.0100
435,-5.899999999999995,29.09999999999993,4.841,14.141,569,878,59,0.0100
436,12.800000000000024,57.799999999999905,4.841,14.141,569,879,122,0.0100
437,-15.699999999999996,39.29999999999995,4.841,14.141,569,880,57,0.0100
438,4.800000000000004,29.799999999999997,4.841,14.141,569,881,52,0.0100
439,13.599999999999968,-1.3999999999999932,4.841,14.141,570,881,64,0.0100
440,10.000000000000009,5.000000000000012,4.398,16.598,570,882,50,0.0100
441,12.200000000000003,-2.7999999999999936,4.398,16.598,570,882,28,0.0100
442,-12.2,32.79999999999999,4.398,16.598,570,883,22,0.0100
443,4.699999999999992,9.700000000000015,4.398,16.598,571,883,53,0.0100
444,-7.499999999999981,37.5,4.398,16.598,571,884,75,0.0100
445,-10.7,4.300000000000001,4.398,16.598,571,884,7,0.0100
446,-5.599999999999982,-0.5999999999999961,4.398,16.598,572,884,56,0.0100
447,-11.8,3.2,4.398,16.598,572,884,18,0.0100
448,10.800000000000049,-24.199999999999967,4.398,16.598,573,884,142,0.0100
449,-4.4,30.599999999999987,4.398,16.598,573,885,44,0.0100
450,1.4999999999999987,26.49999999999998,4.398,16.598,573,886,35,0.0100
451,-2.7000000000000006,42.29999999999998,4.398,16.598,573,887,27,0.0100
452,11.000000000000012,-14.000000000000002,4.398,16.598,574,887,40,0.0100
453,4.099999999999891,-0.8999999999999782,4.398,16.598,575,887,159,0.0100
454,-4.199999999999987,0.7999999999999989,4.398,16.598,576,887,42,0.0100
455,-15.999999999999995,19.00000000000001,4.398,16.598,576,888,60,0.0100
456,10.599999999999975,45.599999999999945,4.398,16.598,576,889,94,0.0100
457,-4.899999999999983,0.10000000000000142,4.398,16.598,577,889,49,0.0100
458,8.599999999999985,-6.3999999999999755,4.398,16.598,578,889,114,0.0100
459,26.799999999999983,11.800000000000002,4.398,16.598,578,889,82,0.0100
460,4.900000000000004,39.89999999999994,3.621,16.521,578,890,51,0.0100
461,23.80000000000001,18.799999999999898,3.621,16.521,578,891,112,0.0100
462,-4.799999999999999,50.19999999999996,3.621,16.521,578,892,48,0.0100
463,-9.29999999999997,5.700000000000031,3.621,16.521,578,892,193,0.0100
464,-11.9,13.1,3.621,16.521,578,893,19,0.0100
465,-1.899999999999995,23.099999999999994,3.621,16.521,578,894,19,0.0100
466,-3.8999999999999897,11.100000000000009,3.621,16.521,578,894,39,0.0100
467,15.700000000000017,10.699999999999998,3.621,16.521,578,895,93,0.0100
468,-2.5999999999999925,2.3999999999999995,3.621,16.521,579,895,26,0.0100
469,-3.5000000000000013,31.49999999999998,3.621,16.521,579,896,35,0.0100
470,22.49999999999998,17.499999999999986,3.621,16.521,579,897,125,0.0100
471,-11.4,3.6000000000000005,3.621,16.521,579,897,14,0.0100
472,-11.1,13.9,3.621,16.521,579,898,11,0.0100
473,5.299999999999933,20.299999999999965,3.621,16.521,579,898,147,0.0100
474,-3.4000000000000012,41.59999999999997,3.621,16.521,579,899,34,0.0100
475,-5.999999999999989,9.000000000000016,3.621,16.521,579,899,60,0.0100
476,-0.8999999999999986,4.1000000000000005,3.621,16.521,580,899,9,0.0100
477,-1.499999999999993,33.499999999999964,3.621,16.521,580,900,65,0.0100
478,-12.9,12.100000000000003,3.621,16.521,580,901,29,0.0100
479,-2.4000000000000004,12.600000000000005,3.621,16.521,580,901,24,0.0100
480,-13.100000000000001,31.89999999999997,1.505,17.005,580,902,31,0.0100
481,12.200000000000019,37.20000000000001,1.505,17.005,580,903,78,0.0100
482,1.899999999999999,-3.0999999999999908,1.505,17.005,580,904,31,0.0100
483,30.699999999999996,45.69999999999986,1.505,17.005,580,905,143,0.0100
484,-4.299999999999988,20.700000000000014,1.505,17.005,580,906,43,0.0100
485,23.69999999999998,8.700000000000006,1.505,17.005,581,906,63,0.0100
486,7.799999999999985,2.8,1.505,17.005,582,906,22,0.0100
487,12.500000000000007,-12.5,1.505,17.005,583,906,25,0.0100
488,10.500000000000009,-4.499999999999986,1.505,17.005,583,906,45,0.0100
489,11.500000000000023,26.5,1.505,17.005,583,906,85,0.0100
490,13.499999999999998,28.49999999999997,1.505,17.005,583,906,65,0.0100
491,-2.499999999999993,2.4999999999999996,1.505,17.005,584,906,25,0.0100
492,-2.8000000000000007,42.19999999999999,1.505,17.005,584,907,28,0.0100
493,23.099999999999994,-11.9,1.505,17.005,585,907,19,0.0100
494,6.599999999999982,11.600000000000005,1.505,17.005,586,907,34,0.0100
495,19.1,-5.899999999999995,1.505,17.005,587,907,59,0.0100
496,-0.999999999999984,24.00000000000002,1.505,17.005,587,908,110,0.0100
497,15.399999999999922,20.399999999999835,1.505,17.005,588,908,146,0.0100
498,13.399999999999979,8.400000000000018,1.505,17.005,589,908,66,0.0100
499,14.499999999999973,9.500000000000016,1.505,17.005,590,908,55,0.0100
500,21.099999999999994,-13.900000000000002,3.172,15.872,591,908,39,0.0100
501,22.899999999999935,-2.0999999999999908,3.172,15.872,592,908,71,0.0100
502,-5.799999999999981,29.200000000000017,3.172,15.872,592,909,58,0.0100
503,-3.4999999999999964,21.5,3.172,15.872,592,910,35,0.0100
504,-10.9,14.100000000000001,3.172,15.872,592,911,9,0.0100
505,12.200000000000008,-12.8,3.172,15.872,593,911,28,0.0100
506,-1.9999999999999947,3.0,3.172,15.872,594,911,20,0.0100
507,-11.2,3.8000000000000007,3.172,15.872,594,911,12,0.0100
508,-8.199999999999996,46.79999999999993,3.172,15.872,594,912,82,0.0100
509,10.00000000000003,-14.999999999999986,3.172,15.872,595,912,150,0.0100
510,8.399999999999993,13.400000000000002,3.172,15.872,596,912,16,0.0100
511,-2.0,23.000000000000004,3.172,15.872,596,913,20,0.0100
512,21.300000000000004,16.29999999999996,3.172,15.872,596,914,37,0.0100
513,-14.899999999999999,10.100000000000014,3.172,15.872,596,915,49,0.0100
514,12.700000000000006,-12.3,3.172,15.872,597,915,23,0.0100
515,5.1000000000000085,10.100000000000014,3.172,15.872,598,915,49,0.0100
516,-5.699999999999983,49.29999999999995,3.172,15.872,598,916,57,0.0100
517,24.099999999999994,49.099999999999994,3.172,15.872,598,917,59,0.0100
518,-1.5999999999999999,23.400000000000006,3.172,15.872,598,918,16,0.0100
519,11.90000000000001,-13.100000000000001,3.172,15.872,599,918,31,0.0100
520,37.699999999999946,-7.299999999999995,3.463,15.663,600,918,73,0.0100
521,6.800000000000006,21.80000000000001,3.463,15.663,600,918,32,0.0100
522,6.100000000000003,41.09999999999997,3.463,15.663,600,919,39,0.0100
523,-3.299999999999999,21.699999999999974,3.463,15.663,600,920,33,0.0100
524,12.100000000000001,-2.8999999999999932,3.463,15.663,600,920,29,0.0100
525,13.200000000000005,-1.799999999999999,3.463,15.663,600,920,18,0.0100
526,27.4,22.39999999999997,3.463,15.663,600,921,76,0.0100
527,-6.4999999999999805,28.499999999999986,3.463,15.663,600,922,65,0.0100
528,-2.0999999999999925,2.9,3.463,15.663,601,922,21,0.0100
529,-6.699999999999995,-1.6999999999999922,3.463,15.663,602,922,67,0.0100
530,17.999999999999993,12.999999999999917,3.463,15.663,602,923,70,0.0100
531,6.499999999999973,1.4999999999999987,3.463,15.663,603,923,35,0.0100
532,24.399999999999984,19.400000000000006,3.463,15.663,603,924,106,0.0100
533,-2.699999999999994,2.2999999999999994,3.463,15.663,604,924,27,0.0100
534,-11.8,13.200000000000003,3.463,15.663,604,925,18,0.0100
535,-12.5,12.500000000000007,3.463,15.663,604,926,25,0.0100
536,19.200000000000017,24.199999999999967,3.463,15.663,604,927,58,0.0100
537,-3.4999999999999947,11.500000000000009,3.463,15.663,604,927,35,0.0100
538,30.199999999999967,35.199999999999946,3.463,15.663,604,928,48,0.0100
539,-12.600000000000001,12.400000000000007,3.463,15.663,604,929,26,0.0100
540,4.0,-1.0,4.155,13.855,604,930,10,0.0100
541,11.9,-3.0999999999999943,4.155,13.855,604,930,31,0.0100
542,4.8000000000000185,39.79999999999995,4.155,13.855,604,931,52,0.0100
543,5.9000000000000075,20.89999999999998,4.155,13.855,604,931,41,0.0100
544,5.800000000000008,0.7999999999999989,4.155,13.855,605,931,42,0.0100
545,21.5,46.499999999999936,4.155,13.855,605,932,85,0.0100
546,-1.5999999999999999,23.400000000000006,4.155,13.855,605,933,16,0.0100
547,-1.1999999999999975,3.8000000000000007,4.155,13.855,606,933,12,0.0100
548,-1.7,33.3,4.155,13.855,606,934,17,0.0100
549,20.100000000000016,-14.899999999999999,4.155,13.855,607,934,49,0.0100
550,-4.2999999999999865,0.6999999999999993,4.155,13.855,608,934,43,0.0100
551,18.4,-6.599999999999978,4.155,13.855,609,934,66,0.0100
552,8.299999999999995,13.300000000000006,4.155,13.855,610,934,17,0.0100
553,3.0999999999999996,-1.899999999999995,4.155,13.855,610,935,19,0.0100
554,-3.2999999999999936,21.699999999999974,4.155,13.855,610,936,33,0.0100
555,-2.999999999999993,22.000000000000007,4.155,13.855,610,937,30,0.0100
556,6.30000000000001,31.299999999999983,4.155,13.855,610,938,37,0.0100
557,-13.700000000000001,31.299999999999976,4.155,13.855,610,939,37,0.0100
558,-3.5999999999999925,11.400000000000011,4.155,13.855,610,939,36,0.0100
559,-1.0999999999999979,3.9000000000000004,4.155,13.855,611,939,11,0.0100
560,4.900000000000005,29.89999999999998,4.778,14.378,611,940,51,0.0100
561,17.6,-17.39999999999999,4.778,14.378,612,940,74,0.0100
562,3.6000000000000005,-1.3999999999999986,4.778,14.378,612,941,14,0.0100
563,-1.2999999999999972,3.7,4.778,14.378,613,941,13,0.0100
564,-0.8999999999999996,14.1,4.778,14.378,613,941,9,0.0100
565,9.700000000000015,4.700000000000012,4.778,14.378,613,942,53,0.0100
566,28.499999999999943,13.500000000000032,4.778,14.378,614,942,115,0.0100
567,34.59999999999999,39.5999999999999,4.778,14.378,614,943,104,0.0100
568,5.699999999999999,0.6999999999999993,4.778,14.378,615,943,43,0.0100
569,7.800000000000004,22.800000000000004,4.778,14.378,615,943,22,0.0100
570,-0.9999999999999996,14.0,4.778,14.378,615,943,10,0.0100
571,-6.499999999999995,28.499999999999957,4.778,14.378,615,944,65,0.0100
572,-11.299999999999999,13.700000000000001,4.778,14.378,615,945,13,0.0100
573,-2.2999999999999954,2.6999999999999997,4.778,14.378,616,945,23,0.0100
574,16.90000000000002,41.89999999999994,4.778,14.378,616,946,81,0.0100
575,2.1000000000000068,57.099999999999916,4.778,14.378,616,947,79,0.0100
576,27.20000000000001,-7.799999999999983,4.778,14.378,617,947,78,0.0100
577,3.6000000000000143,48.59999999999993,4.778,14.378,617,948,64,0.0100
578,-10.7,14.3,4.778,14.378,617,949,7,0.0100
579,11.500000000000009,26.49999999999998,4.778,14.378,617,950,35,0.0100
580,-14.799999999999999,-4.799999999999988,6.311,13.861,617,951,48,0.0100
581,19.299999999999986,-5.699999999999983,6.311,13.861,618,951,57,0.0100
582,-10.4,4.6000000000000005,6.311,13.861,618,951,4,0.0100
583,3.7,-1.2999999999999972,6.311,13.861,618,952,13,0.0100
584,-11.4,13.600000000000003,6.311,13.861,618,953,14,0.0100
585,-3.0,12.000000000000005,6.311,13.861,618,953,30,0.0100
586,1.799999999999999,6.799999999999978,6.311,13.861,618,954,32,0.0100
587,4.400000000000018,49.399999999999956,6.311,13.861,618,955,56,0.0100
588,5.500000000000005,20.500000000000007,6.311,13.861,618,955,45,0.0100
589,10.500000000000002,15.5,6.311,13.861,619,955,95,0.0100
590,18.300000000000008,13.29999999999995,6.311,13.861,619,956,67,0.0100
591,21.29999999999999,6.299999999999978,6.311,13.861,619,956,37,0.0100
592,5.300000000000013,30.29999999999999,6.311,13.861,619,957,47,0.0100
593,4.6000000000000405,39.59999999999995,6.311,13.861,619,958,154,0.0100
594,2.2999999999999994,7.299999999999999,6.311,13.861,619,959,27,0.0100
595,12.600000000000009,-12.4,6.311,13.861,620,959,24,0.0100
596,-12.1,12.900000000000006,6.311,13.861,620,960,21,0.0100
597,9.200000000000006,14.199999999999983,6.311,13.861,620,961,58,0.0100
598,1.3999999999999986,-3.5999999999999908,6.311,13.861,620,962,36,0.0100
599,7.300000000000001,22.300000000000004,6.311,13.861,620,962,27,0.0100
600,3.700000000000019,18.70000000000001,4.985,14.135,620,962,63,0.0100
601,-13.200000000000001,21.799999999999997,4.985,14.135,620,963,32,0.0100
602,1.3999999999999986,36.39999999999996,4.985,14.135,620,964,36,0.0100
603,11.600000000000014,26.599999999999987,4.985,14.135,620,964,84,0.0100
604,3.3000000000000123,58.29999999999994,4.985,14.135,620,965,67,0.0100
605,27.999999999999993,32.999999999999936,4.985,14.135,620,966,70,0.0100
606,4.200000000000015,49.19999999999997,4.985,14.135,620,967,58,0.0100
607,1.7763568394002505e-15,24.999999999999943,4.985,14.135,620,968,50,0.0100
608,50.69999999999996,-14.3,4.985,14.135,621,968,43,0.0100
609,3.3000000000000167,38.299999999999926,4.985,14.135,621,969,67,0.0100
610,-4.399999999999988,0.5999999999999996,4.985,14.135,622,969,44,0.0100
611,0.5,25.499999999999964,4.985,14.135,622,970,45,0.0100
612,12.200000000000008,7.200000000000005,4.985,14.135,622,971,28,0.0100
613,-6.499999999999995,18.500000000000014,4.985,14.135,622,972,65,0.0100
614,-4.300000000000001,10.70000000000001,4.985,14.135,622,972,43,0.0100
615,-3.899999999999997,11.100000000000007,4.985,14.135,622,972,39,0.0100
616,-2.9999999999999982,12.000000000000005,4.985,14.135,622,972,30,0.0100
617,12.100000000000003,-2.8999999999999915,4.985,14.135,622,972,29,0.0100
618,26.099999999999973,1.0999999999999983,4.985,14.135,623,972,39,0.0100
619,5.400000000000007,30.39999999999997,4.985,14.135,623,973,96,0.0100
620,11.100000000000007,-3.8999999999999897,5.326,15.476,623,973,39,0.0100
621,3.100000000000011,38.09999999999995,5.326,15.476,623,974,69,0.0100
622,-3.3999999999999995,-13.400000000000002,5.326,15.476,624,974,34,0.0100
623,-17.09999999999999,-2.0999999999999908,5.326,15.476,624,974,71,0.0100
624,5.600000000000005,30.599999999999987,5.326,15.476,624,975,44,0.0100
625,-5.9999999999999805,19.0,5.326,15.476,624,976,60,0.0100
626,10.900000000000015,-14.100000000000001,5.326,15.476,625,976,41,0.0100
627,5.500000000000009,50.49999999999996,5.326,15.476,625,977,45,0.0100
628,3.200000000000008,8.200000000000008,5.326,15.476,626,977,68,0.0100
629,10.800000000000013,55.79999999999988,5.326,15.476,626,978,92,0.0100
630,4.5999999999999925,9.600000000000005,5.326,15.476,627,978,54,0.0100
631,-4.000000000000002,50.999999999999964,5.326,15.476,627,979,40,0.0100
632,-11.5,33.49999999999999,5.326,15.476,627,980,15,0.0100
633,-1.3999999999999997,23.600000000000005,5.326,15.476,627,981,14,0.0100
634,26.29999999999996,11.2999999999999,5.326,15.476,627,981,87,0.0100
635,9.700000000000012,54.699999999999925,5.326,15.476,627,982,103,0.0100
636,-4.39999999999999,20.599999999999987,5.326,15.476,627,983,44,0.0100
637,14.300000000000006,39.29999999999995,5.326,15.476,627,984,57,0.0100
638,4.100000000000017,29.09999999999995,5.326,15.476,627,985,59,0.0100
639,-1.9999999999999964,3.0,5.326,15.476,628,985,20,0.0100
640,-7.499999999999992,17.499999999999993,4.672,17.372,628,986,75,0.0100
641,0.4000000000000039,35.3999999999999,4.672,17.372,628,987,96,0.0100
642,20.500000000000007,35.49999999999996,4.672,17.372,628,988,45,0.0100
643,-12.600000000000001,12.400000000000004,4.672,17.372,628,989,26,0.0100
644,-3.899999999999986,21.10000000000001,4.672,17.372,628,990,39,0.0100
645,-6.899999999999979,-1.8999999999999915,4.672,17.372,629,990,69,0.0100
646,3.2999999999999936,-1.6999999999999922,4.672,17.372,630,990,67,0.0100
647,-2.299999999999992,2.6999999999999997,4.672,17.372,631,990,23,0.0100
648,22.399999999999928,7.400000000000006,4.672,17.372,632,990,76,0.0100
649,10.900000000000013,55.8999999999999,4.672,17.372,632,991,91,0.0100
650,8.399999999999972,3.4000000000000146,4.672,17.372,633,991,116,0.0100
651,3.8999999999999666,8.900000000000006,4.672,17.372,634,991,61,0.0100
652,-1.7,13.3,4.672,17.372,634,991,17,0.0100
653,7.099999999999982,12.100000000000003,4.672,17.372,635,991,29,0.0100
654,-12.5,32.49999999999999,4.672,17.372,635,992,25,0.0100
655,19.099999999999923,9.099999999999946,4.672,17.372,636,992,109,0.0100
656,21.299999999999997,-3.6999999999999886,4.672,17.372,637,992,37,0.0100
657,4.600000000000007,39.599999999999966,4.672,17.372,637,993,54,0.0100
658,8.100000000000007,23.099999999999966,4.672,17.372,637,994,69,0.0100
