Episode,Score,Steps,AvgScore,Epsilon,QStates
12550,6,90,4.67,0.0100,11244
12551,3,57,4.66,0.0100,11244
12552,6,99,4.68,0.0100,11244
12553,1,19,4.69,0.0100,11244
12554,4,211,4.71,0.0100,11244
12555,3,51,4.72,0.0100,11245
12556,5,43,4.68,0.0100,11246
12557,4,79,4.65,0.0100,11246
12558,6,85,4.68,0.0100,11248
12559,7,98,4.69,0.0100,11248
12560,6,96,4.72,0.0100,11249
12561,2,19,4.66,0.0100,11251
12562,6,73,4.65,0.0100,11251
12563,6,57,4.70,0.0100,11251
12564,2,21,4.67,0.0100,11252
12565,4,58,4.69,0.0100,11252
12566,5,64,4.69,0.0100,11252
12567,4,64,4.66,0.0100,11252
12568,3,56,4.63,0.0100,11252
12569,8,84,4.67,0.0100,11252
12570,1,22,4.67,0.0100,11253
12571,4,53,4.62,0.0100,11253
12572,2,31,4.57,0.0100,11253
12573,5,52,4.55,0.0100,11253
12574,5,50,4.56,0.0100,11253
12575,8,112,4.61,0.0100,11255
12576,0,4,4.58,0.0100,11255
12577,2,45,4.57,0.0100,11257
12578,2,19,4.52,0.0100,11258
12579,1,12,4.51,0.0100,11258
12580,3,32,4.53,0.0100,11259
12581,3,48,4.51,0.0100,11259
12582,5,85,4.48,0.0100,11260
12583,3,52,4.47,0.0100,11260
12584,2,12,4.47,0.0100,11260
12585,3,44,4.43,0.0100,11260
12586,7,135,4.47,0.0100,11260
12587,2,41,4.47,0.0100,11260
12588,2,16,4.43,0.0100,11261
12589,6,68,4.43,0.0100,11262
12590,8,99,4.46,0.0100,11263
12591,7,73,4.48,0.0100,11263
12592,5,41,4.45,0.0100,11264
12593,4,47,4.47,0.0100,11264
12594,7,94,4.51,0.0100,11267
12595,6,67,4.52,0.0100,11267
12596,9,74,4.55,0.0100,11269
12597,3,67,4.56,0.0100,11269
12598,2,25,4.50,0.0100,11270
12599,5,65,4.55,0.0100,11270
12600,3,45,4.54,0.0100,11270
12601,7,74,4.56,0.0100,11270
12602,6,90,4.58,0.0100,11271
12603,4,63,4.60,0.0100,11271
12604,11,178,4.68,0.0100,11281
12605,1,12,4.61,0.0100,11281
12606,6,98,4.64,0.0100,11283
12607,7,84,4.67,0.0100,11285
12608,6,79,4.72,0.0100,11288
12609,8,106,4.76,0.0100,11288
12610,6,62,4.75,0.0100,11288
12611,5,78,4.71,0.0100,11291
12612,3,24,4.69,0.0100,11291
12613,6,85,4.69,0.0100,11291
12614,3,41,4.71,0.0100,11291
12615,6,67,4.74,0.0100,11292
12616,5,56,4.75,0.0100,11292
12617,9,117,4.76,0.0100,11293
12618,5,84,4.76,0.0100,11297
12619,0,12,4.72,0.0100,11297
12620,9,86,4.77,0.0100,11299
12621,4,65,4.75,0.0100,11299
12622,5,64,4.67,0.0100,11299
12623,4,81,4.67,0.0100,11300
12624,6,77,4.70,0.0100,11300
12625,7,83,4.68,0.0100,11301
12626,7,100,4.73,0.0100,11301
12627,6,70,4.73,0.0100,11303
12628,5,51,4.73,0.0100,11304
12629,3,23,4.74,0.0100,11304
12630,4,40,4.72,0.0100,11304
12631,2,25,4.72,0.0100,11305
12632,6,67,4.74,0.0100,11306
12633,6,88,4.74,0.0100,11307
12634,8,119,4.75,0.0100,11311
12635,9,112,4.79,0.0100,11312
12636,3,51,4.74,0.0100,11314
12637,4,58,4.75,0.0100,11316
12638,3,36,4.75,0.0100,11317
12639,2,21,4.69,0.0100,11317
12640,4,39,4.72,0.0100,11317
12641,7,106,4.75,0.0100,11317
12642,3,27,4.74,0.0100,11317
12643,7,84,4.76,0.0100,11318
12644,11,134,4.80,0.0100,11318
12645,4,37,4.79,0.0100,11319
12646,4,70,4.82,0.0100,11319
12647,6,61,4.79,0.0100,11319
12648,5,94,4.81,0.0100,11319
12649,4,68,4.78,0.0100,11320
12650,0,4,4.72,0.0100,11320
12651,3,29,4.72,0.0100,11320
12652,4,91,4.70,0.0100,11321
12653,0,4,4.69,0.0100,11321
12654,4,44,4.69,0.0100,11321
12655,9,101,4.75,0.0100,11321
12656,5,70,4.75,0.0100,11323
12657,6,95,4.77,0.0100,11324
12658,7,73,4.78,0.0100,11326
12659,1,29,4.72,0.0100,11326
12660,7,116,4.73,0.0100,11328
12661,0,4,4.71,0.0100,11328
12662,6,89,4.71,0.0100,11328
12663,3,48,4.68,0.0100,11328
12664,3,43,4.69,0.0100,11328
12665,1,15,4.66,0.0100,11328
12666,5,77,4.66,0.0100,11329
12667,0,4,4.62,0.0100,11329
12668,4,40,4.63,0.0100,11329
12669,1,12,4.56,0.0100,11329
12670,4,53,4.59,0.0100,11329
12671,4,66,4.59,0.0100,11330
12672,3,51,4.60,0.0100,11330
12673,5,79,4.60,0.0100,11330
12674,2,31,4.57,0.0100,11330
12675,1,14,4.50,0.0100,11330
12676,5,64,4.55,0.0100,11330
12677,4,44,4.57,0.0100,11330
12678,0,4,4.55,0.0100,11330
12679,0,4,4.54,0.0100,11330
12680,5,64,4.56,0.0100,11330
12681,5,42,4.58,0.0100,11330
12682,1,21,4.54,0.0100,11330
12683,0,10,4.51,0.0100,11330
12684,3,59,4.52,0.0100,11330
12685,4,37,4.53,0.0100,11330
12686,7,121,4.53,0.0100,11332
12687,4,68,4.55,0.0100,11332
12688,6,96,4.59,0.0100,11332
12689,7,75,4.60,0.0100,11333
12690,6,64,4.58,0.0100,11333
12691,8,105,4.59,0.0100,11336
12692,3,49,4.57,0.0100,11336
12693,3,47,4.56,0.0100,11336
12694,3,49,4.52,0.0100,11336
12695,8,136,4.54,0.0100,11337
12696,6,71,4.51,0.0100,11337
12697,5,73,4.53,0.0100,11337
12698,1,18,4.52,0.0100,11337
12699,5,32,4.52,0.0100,11337
12700,6,68,4.55,0.0100,11338
12701,9,108,4.57,0.0100,11341
12702,8,105,4.59,0.0100,11342
12703,3,63,4.58,0.0100,11342
12704,6,105,4.53,0.0100,11343
12705,3,79,4.55,0.0100,11343
12706,6,71,4.55,0.0100,11343
12707,0,4,4.48,0.0100,11343
12708,5,61,4.47,0.0100,11343
12709,6,72,4.45,0.0100,11347
12710,2,33,4.41,0.0100,11347
12711,4,41,4.40,0.0100,11347
12712,8,93,4.45,0.0100,11347
12713,8,97,4.47,0.0100,11350
12714,6,112,4.50,0.0100,11351
12715,5,88,4.49,0.0100,11352
12716,6,112,4.50,0.0100,11354
12717,3,29,4.44,0.0100,11354
12718,7,88,4.46,0.0100,11354
12719,4,24,4.50,0.0100,11354
12720,6,76,4.47,0.0100,11355
12721,3,50,4.46,0.0100,11355
12722,2,29,4.43,0.0100,11355
12723,2,20,4.41,0.0100,11355
12724,8,81,4.43,0.0100,11356
12725,3,62,4.39,0.0100,11357
12726,10,107,4.42,0.0100,11360
12727,3,40,4.39,0.0100,11360
12728,4,41,4.38,0.0100,11360
12729,5,50,4.40,0.0100,11361
12730,0,4,4.36,0.0100,11361
12731,1,38,4.35,0.0100,11362
12732,7,84,4.36,0.0100,11363
12733,6,83,4.36,0.0100,11364
12734,2,12,4.30,0.0100,11364
12735,3,44,4.24,0.0100,11365
12736,6,67,4.27,0.0100,11365
12737,3,34,4.26,0.0100,11365
12738,5,76,4.28,0.0100,11366
12739,2,24,4.28,0.0100,11366
12740,6,64,4.30,0.0100,11366
12741,2,24,4.25,0.0100,11366
12742,6,85,4.28,0.0100,11366
12743,3,30,4.24,0.0100,11366
12744,3,49,4.16,0.0100,11366
12745,8,81,4.20,0.0100,11367
12746,4,65,4.20,0.0100,11367
12747,9,101,4.23,0.0100,11367
12748,2,18,4.20,0.0100,11368
12749,7,93,4.23,0.0100,11368
12750,5,88,4.28,0.0100,11369
12751,6,77,4.31,0.0100,11371
12752,0,4,4.27,0.0100,11371
12753,4,37,4.31,0.0100,11372
12754,5,49,4.32,0.0100,11372
12755,5,64,4.28,0.0100,11372
12756,6,81,4.29,0.0100,11372
12757,6,135,4.29,0.0100,11373
12758,3,57,4.25,0.0100,11373
12759,4,67,4.28,0.0100,11374
12760,4,71,4.25,0.0100,11374
12761,2,31,4.27,0.0100,11374
12762,4,46,4.25,0.0100,11374
12763,7,94,4.29,0.0100,11374
12764,5,73,4.31,0.0100,11374
12765,7,105,4.37,0.0100,11374
12766,0,4,4.32,0.0100,11374
12767,7,95,4.39,0.0100,11375
12768,7,113,4.42,0.0100,11375
12769,5,61,4.46,0.0100,11375
12770,9,133,4.51,0.0100,11376
12771,5,61,4.52,0.0100,11376
12772,5,49,4.54,0.0100,11378
12773,4,68,4.53,0.0100,11378
12774,9,118,4.60,0.0100,11382
12775,5,106,4.64,0.0100,11382
12776,4,86,4.63,0.0100,11382
12777,5,73,4.64,0.0100,11382
12778,2,34,4.66,0.0100,11382
12779,2,37,4.68,0.0100,11383
12780,4,44,4.67,0.0100,11383
12781,7,106,4.69,0.0100,11383
12782,5,84,4.73,0.0100,11383
12783,1,9,4.74,0.0100,11383
12784,3,38,4.74,0.0100,11384
12785,7,69,4.77,0.0100,11384
12786,5,51,4.75,0.0100,11384
12787,7,85,4.78,0.0100,11385
12788,2,17,4.74,0.0100,11385
12789,5,43,4.72,0.0100,11385
12790,2,36,4.68,0.0100,11385
12791,7,69,4.67,0.0100,11386
12792,2,42,4.66,0.0100,11386
12793,3,56,4.66,0.0100,11386
12794,4,61,4.67,0.0100,11387
12795,3,38,4.62,0.0100,11387
12796,6,107,4.62,0.0100,11389
12797,1,12,4.58,0.0100,11389
12798,6,53,4.63,0.0100,11389
12799,5,90,4.63,0.0100,11389
12800,8,65,4.65,0.0100,11390
12801,5,47,4.61,0.0100,11390
12802,5,84,4.58,0.0100,11390
12803,5,51,4.60,0.0100,11390
12804,3,36,4.57,0.0100,11391
12805,6,55,4.60,0.0100,11391
12806,5,73,4.59,0.0100,11391
12807,7,60,4.66,0.0100,11391
12808,4,33,4.65,0.0100,11391
12809,3,51,4.62,0.0100,11391
12810,4,72,4.64,0.0100,11391
12811,5,54,4.65,0.0100,11391
12812,3,35,4.60,0.0100,11391
12813,6,57,4.58,0.0100,11391
12814,6,104,4.58,0.0100,11393
12815,2,29,4.55,0.0100,11393
12816,1,9,4.50,0.0100,11393
12817,3,46,4.50,0.0100,11393
12818,7,78,4.50,0.0100,11394
12819,2,34,4.48,0.0100,11394
12820,6,52,4.48,0.0100,11394
12821,10,146,4.55,0.0100,11397
12822,3,31,4.56,0.0100,11397
12823,4,71,4.58,0.0100,11397
12824,9,137,4.59,0.0100,11399
12825,6,115,4.62,0.0100,11399
12826,5,61,4.57,0.0100,11399
12827,7,97,4.61,0.0100,11399
12828,2,35,4.59,0.0100,11401
12829,6,92,4.60,0.0100,11402
12830,6,78,4.66,0.0100,11402
12831,2,33,4.67,0.0100,11402
12832,7,95,4.67,0.0100,11402
12833,7,120,4.68,0.0100,11403
12834,1,15,4.67,0.0100,11403
12835,5,68,4.69,0.0100,11403
12836,5,68,4.68,0.0100,11403
12837,6,82,4.71,0.0100,11403
12838,6,100,4.72,0.0100,11403
12839,6,75,4.76,0.0100,11403
12840,6,117,4.76,0.0100,11405
12841,4,57,4.78,0.0100,11405
12842,2,31,4.74,0.0100,11405
12843,6,62,4.77,0.0100,11405
12844,3,56,4.77,0.0100,11405
12845,8,69,4.77,0.0100,11406
12846,5,60,4.78,0.0100,11406
12847,4,64,4.73,0.0100,11408
12848,3,29,4.74,0.0100,11408
12849,5,38,4.72,0.0100,11408
12850,2,17,4.69,0.0100,11408
12851,5,72,4.68,0.0100,11408
12852,6,71,4.74,0.0100,11409
12853,6,79,4.76,0.0100,11412
12854,2,11,4.73,0.0100,11412
12855,7,74,4.75,0.0100,11412
12856,3,56,4.72,0.0100,11412
12857,2,28,4.68,0.0100,11412
12858,5,55,4.70,0.0100,11413
12859,7,84,4.73,0.0100,11413
12860,3,20,4.72,0.0100,11413
12861,3,42,4.73,0.0100,11415
12862,1,10,4.70,0.0100,11415
12863,4,45,4.67,0.0100,11416
12864,1,11,4.63,0.0100,11416
12865,7,104,4.63,0.0100,11417
12866,4,62,4.67,0.0100,11417
12867,8,163,4.68,0.0100,11417
12868,2,23,4.63,0.0100,11417
12869,2,31,4.60,0.0100,11418
12870,4,44,4.55,0.0100,11418
12871,6,72,4.56,0.0100,11418
12872,5,54,4.56,0.0100,11418
12873,7,61,4.59,0.0100,11418
12874,4,54,4.54,0.0100,11418
12875,5,81,4.54,0.0100,11419
12876,1,16,4.51,0.0100,11419
12877,3,98,4.49,0.0100,11420
12878,5,64,4.52,0.0100,11420
12879,6,91,4.56,0.0100,11422
12880,4,51,4.56,0.0100,11422
12881,10,120,4.59,0.0100,11423
12882,2,39,4.56,0.0100,11423
12883,2,41,4.57,0.0100,11423
12884,3,36,4.57,0.0100,11424
12885,4,72,4.54,0.0100,11424
12886,3,30,4.52,0.0100,11424
12887,3,35,4.48,0.0100,11424
12888,5,45,4.51,0.0100,11425
12889,7,93,4.53,0.0100,11426
12890,3,47,4.54,0.0100,11426
12891,8,85,4.55,0.0100,11426
12892,6,62,4.59,0.0100,11426
12893,5,89,4.61,0.0100,11428
12894,2,15,4.59,0.0100,11428
12895,4,56,4.60,0.0100,11428
12896,5,78,4.59,0.0100,11428
12897,6,59,4.64,0.0100,11430
12898,6,111,4.64,0.0100,11432
12899,5,80,4.64,0.0100,11432
12900,6,102,4.62,0.0100,11432
12901,4,53,4.61,0.0100,11432
12902,2,33,4.58,0.0100,11432
12903,8,109,4.61,0.0100,11433
12904,5,48,4.63,0.0100,11433
12905,2,27,4.59,0.0100,11433
12906,6,96,4.60,0.0100,11433
12907,5,73,4.58,0.0100,11433
12908,9,154,4.63,0.0100,11434
12909,5,84,4.65,0.0100,11434
12910,2,25,4.63,0.0100,11434
12911,3,37,4.61,0.0100,11434
12912,2,13,4.60,0.0100,11434
12913,0,4,4.54,0.0100,11434
12914,4,43,4.52,0.0100,11435
12915,7,72,4.57,0.0100,11435
12916,6,97,4.62,0.0100,11437
12917,7,85,4.66,0.0100,11437
12918,7,55,4.66,0.0100,11438
12919,3,39,4.67,0.0100,11438
12920,7,70,4.68,0.0100,11440
12921,7,81,4.65,0.0100,11440
12922,6,119,4.68,0.0100,11441
12923,6,91,4.70,0.0100,11441
12924,5,68,4.66,0.0100,11441
12925,0,4,4.60,0.0100,11441
12926,0,23,4.55,0.0100,11441
12927,7,104,4.55,0.0100,11441
12928,0,4,4.53,0.0100,11441
12929,4,71,4.51,0.0100,11441
12930,0,4,4.45,0.0100,11441
12931,8,123,4.51,0.0100,11442
12932,8,90,4.52,0.0100,11444
12933,0,4,4.45,0.0100,11444
12934,8,143,4.52,0.0100,11444
12935,5,35,4.52,0.0100,11445
12936,2,25,4.49,0.0100,11445
12937,1,21,4.44,0.0100,11445
12938,1,29,4.39,0.0100,11445
12939,4,68,4.37,0.0100,11446
12940,3,56,4.34,0.0100,11446
12941,5,58,4.35,0.0100,11446
12942,9,78,4.42,0.0100,11447
12943,6,100,4.42,0.0100,11449
12944,6,71,4.45,0.0100,11450
12945,4,67,4.41,0.0100,11450
12946,3,53,4.39,0.0100,11451
12947,2,22,4.37,0.0100,11451
12948,3,50,4.37,0.0100,11451
12949,9,103,4.41,0.0100,11452
12950,7,91,4.46,0.0100,11452
12951,5,56,4.46,0.0100,11453
12952,1,23,4.41,0.0100,11453
12953,8,86,4.43,0.0100,11455
12954,4,84,4.45,0.0100,11455
12955,3,40,4.41,0.0100,11455
12956,3,26,4.41,0.0100,11455
12957,3,44,4.42,0.0100,11455
12958,3,33,4.40,0.0100,11455
12959,2,25,4.35,0.0100,11455
12960,4,53,4.36,0.0100,11456
12961,5,55,4.38,0.0100,11457
12962,8,108,4.45,0.0100,11457
12963,5,77,4.46,0.0100,11457
12964,12,139,4.57,0.0100,11458
12965,5,91,4.55,0.0100,11459
12966,8,92,4.59,0.0100,11459
12967,5,57,4.56,0.0100,11460
12968,5,74,4.59,0.0100,11460
12969,4,55,4.61,0.0100,11460
12970,7,64,4.64,0.0100,11461
12971,5,66,4.63,0.0100,11462
12972,6,56,4.64,0.0100,11463
12973,2,33,4.59,0.0100,11463
12974,1,9,4.56,0.0100,11463
12975,6,55,4.57,0.0100,11463
12976,7,120,4.63,0.0100,11463
12977,6,86,4.66,0.0100,11463
12978,3,33,4.64,0.0100,11463
12979,2,43,4.60,0.0100,11463
12980,9,110,4.65,0.0100,11465
12981,10,97,4.65,0.0100,11466
12982,7,86,4.70,0.0100,11466
12983,4,39,4.72,0.0100,11467
12984,1,12,4.70,0.0100,11467
12985,1,27,4.67,0.0100,11467
12986,1,25,4.65,0.0100,11467
12987,5,78,4.67,0.0100,11468
12988,1,28,4.63,0.0100,11468
12989,7,100,4.63,0.0100,11468
12990,7,56,4.67,0.0100,11468
12991,1,23,4.60,0.0100,11469
12992,5,57,4.59,0.0100,11470
12993,6,99,4.60,0.0100,11470
12994,8,102,4.66,0.0100,11470
12995,5,64,4.67,0.0100,11470
12996,5,277,4.67,0.0100,11471
12997,6,94,4.67,0.0100,11472
12998,2,60,4.63,0.0100,11472
12999,6,110,4.64,0.0100,11474
13000,7,99,4.65,0.0100,11474
13001,4,52,4.65,0.0100,11475
13002,6,63,4.69,0.0100,11475
13003,3,43,4.64,0.0100,11476
13004,2,28,4.61,0.0100,11476
13005,4,65,4.63,0.0100,11476
13006,5,82,4.62,0.0100,11477
13007,0,4,4.57,0.0100,11477
13008,6,118,4.54,0.0100,11478
13009,3,31,4.52,0.0100,11478
13010,4,75,4.54,0.0100,11478
13011,2,30,4.53,0.0100,11478
13012,2,33,4.53,0.0100,11478
13013,7,71,4.60,0.0100,11480
13014,5,74,4.61,0.0100,11480
13015,4,67,4.58,0.0100,11480
13016,0,4,4.52,0.0100,11480
13017,5,68,4.50,0.0100,11480
13018,9,116,4.52,0.0100,11481
13019,1,9,4.50,0.0100,11481
13020,5,68,4.48,0.0100,11481
13021,8,132,4.49,0.0100,11481
13022,1,26,4.44,0.0100,11481
13023,6,70,4.44,0.0100,11483
13024,7,84,4.46,0.0100,11484
13025,5,84,4.51,0.0100,11484
13026,3,28,4.54,0.0100,11484
13027,1,21,4.48,0.0100,11484
13028,5,77,4.53,0.0100,11485
13029,2,27,4.51,0.0100,11485
13030,5,73,4.56,0.0100,11486
13031,4,59,4.52,0.0100,11486
13032,6,103,4.50,0.0100,11486
13033,2,16,4.52,0.0100,11486
13034,2,20,4.46,0.0100,11486
13035,5,90,4.46,0.0100,11487
13036,0,6,4.44,0.0100,11487
13037,9,130,4.52,0.0100,11488
13038,2,23,4.53,0.0100,11488
13039,2,42,4.51,0.0100,11489
13040,6,66,4.54,0.0100,11491
13041,12,156,4.61,0.0100,11491
13042,6,59,4.58,0.0100,11492
13043,10,101,4.62,0.0100,11492
13044,1,6,4.57,0.0100,11492
13045,6,86,4.59,0.0100,11492
13046,7,59,4.63,0.0100,11492
13047,7,92,4.68,0.0100,11493
13048,2,40,4.67,0.0100,11493
13049,3,45,4.61,0.0100,11494
13050,5,82,4.59,0.0100,11495
13051,5,63,4.59,0.0100,11496
13052,7,69,4.65,0.0100,11497
13053,6,74,4.63,0.0100,11498
13054,4,53,4.63,0.0100,11498
13055,7,69,4.67,0.0100,11500
13056,5,44,4.69,0.0100,11500
13057,5,92,4.71,0.0100,11500
13058,6,80,4.74,0.0100,11501
13059,0,4,4.72,0.0100,11501
13060,3,43,4.71,0.0100,11501
13061,8,123,4.74,0.0100,11504
13062,4,48,4.70,0.0100,11505
13063,5,74,4.70,0.0100,11506
13064,8,107,4.66,0.0100,11507
13065,2,37,4.63,0.0100,11507
13066,3,38,4.58,0.0100,11509
13067,4,48,4.57,0.0100,11509
13068,1,21,4.53,0.0100,11509
13069,7,128,4.56,0.0100,11509
13070,4,53,4.53,0.0100,11509
13071,2,39,4.50,0.0100,11509
13072,10,108,4.54,0.0100,11510
13073,2,23,4.54,0.0100,11511
13074,3,55,4.56,0.0100,11511
13075,7,143,4.57,0.0100,11512
13076,2,40,4.52,0.0100,11512
13077,2,41,4.48,0.0100,11512
13078,5,52,4.50,0.0100,11512
13079,3,56,4.51,0.0100,11512
13080,4,59,4.46,0.0100,11512
13081,7,86,4.43,0.0100,11512
13082,5,56,4.41,0.0100,11512
13083,6,91,4.43,0.0100,11512
13084,4,69,4.46,0.0100,11514
13085,4,63,4.49,0.0100,11514
13086,2,20,4.50,0.0100,11514
13087,1,19,4.46,0.0100,11514
13088,2,29,4.47,0.0100,11514
13089,4,70,4.44,0.0100,11514
13090,2,22,4.39,0.0100,11514
13091,3,63,4.41,0.0100,11514
13092,8,100,4.44,0.0100,11516
13093,8,94,4.46,0.0100,11518
13094,1,17,4.39,0.0100,11518
13095,4,36,4.38,0.0100,11518
13096,8,65,4.41,0.0100,11520
13097,10,167,4.45,0.0100,11525
13098,3,52,4.46,0.0100,11525
13099,3,33,4.43,0.0100,11525
13100,6,77,4.42,0.0100,11525
13101,6,74,4.44,0.0100,11526
13102,4,47,4.42,0.0100,11527
13103,1,22,4.40,0.0100,11527
13104,5,44,4.43,0.0100,11527
13105,5,87,4.44,0.0100,11527
13106,3,23,4.42,0.0100,11527
13107,9,134,4.51,0.0100,11529
13108,3,60,4.48,0.0100,11530
13109,3,26,4.48,0.0100,11530
13110,5,121,4.49,0.0100,11532
13111,3,47,4.50,0.0100,11533
13112,4,66,4.52,0.0100,11533
13113,3,27,4.48,0.0100,11533
13114,6,101,4.49,0.0100,11534
13115,1,12,4.46,0.0100,11534
13116,3,37,4.49,0.0100,11534
13117,6,86,4.50,0.0100,11535
13118,7,120,4.48,0.0100,11535
13119,1,29,4.48,0.0100,11535
13120,8,100,4.51,0.0100,11536
13121,7,103,4.50,0.0100,11537
13122,8,57,4.57,0.0100,11537
13123,7,125,4.58,0.0100,11540
13124,6,75,4.57,0.0100,11540
13125,0,4,4.52,0.0100,11540
13126,6,85,4.55,0.0100,11540
13127,7,105,4.61,0.0100,11542
13128,8,117,4.64,0.0100,11544
13129,6,76,4.68,0.0100,11544
13130,7,87,4.70,0.0100,11544
13131,3,56,4.69,0.0100,11544
13132,0,4,4.63,0.0100,11544
13133,4,54,4.65,0.0100,11545
13134,6,62,4.69,0.0100,11546
13135,5,59,4.69,0.0100,11546
13136,4,52,4.73,0.0100,11546
13137,2,24,4.66,0.0100,11546
13138,7,74,4.71,0.0100,11547
13139,4,57,4.73,0.0100,11547
13140,1,9,4.68,0.0100,11547
13141,5,66,4.61,0.0100,11548
13142,5,84,4.60,0.0100,11549
13143,5,65,4.55,0.0100,11550
13144,7,98,4.61,0.0100,11552
13145,8,124,4.63,0.0100,11557
13146,7,65,4.63,0.0100,11558
13147,4,69,4.60,0.0100,11558
13148,3,83,4.61,0.0100,11558
13149,8,85,4.66,0.0100,11560
13150,4,33,4.65,0.0100,11560
13151,3,36,4.63,0.0100,11560
13152,2,19,4.58,0.0100,11560
13153,2,19,4.54,0.0100,11560
13154,6,65,4.56,0.0100,11561
13155,5,46,4.54,0.0100,11562
13156,5,30,4.54,0.0100,11562
13157,7,92,4.56,0.0100,11563
13158,6,106,4.56,0.0100,11563
13159,3,29,4.59,0.0100,11564
13160,4,54,4.60,0.0100,11565
13161,5,44,4.57,0.0100,11565
13162,7,127,4.60,0.0100,11566
13163,0,4,4.55,0.0100,11566
13164,3,61,4.50,0.0100,11567
13165,5,90,4.53,0.0100,11567
13166,5,59,4.55,0.0100,11568
13167,5,74,4.56,0.0100,11570
13168,4,45,4.59,0.0100,11571
13169,1,8,4.53,0.0100,11571
13170,7,87,4.56,0.0100,11572
13171,5,99,4.59,0.0100,11572
13172,1,24,4.50,0.0100,11573
13173,2,40,4.50,0.0100,11573
13174,3,37,4.50,0.0100,11573
13175,2,18,4.45,0.0100,11573
13176,7,103,4.50,0.0100,11574
13177,6,107,4.54,0.0100,11575
13178,3,53,4.52,0.0100,11576
13179,1,27,4.50,0.0100,11576
13180,4,58,4.50,0.0100,11576
13181,5,111,4.48,0.0100,11577
13182,7,81,4.50,0.0100,11577
13183,6,80,4.50,0.0100,11578
13184,5,87,4.51,0.0100,11579
13185,5,48,4.52,0.0100,11579
13186,7,80,4.57,0.0100,11579
13187,4,51,4.60,0.0100,11579
13188,7,76,4.65,0.0100,11579
13189,3,30,4.64,0.0100,11579
13190,4,53,4.66,0.0100,11580
13191,2,25,4.65,0.0100,11580
13192,8,82,4.65,0.0100,11580
13193,5,75,4.62,0.0100,11580
13194,4,46,4.65,0.0100,11581
13195,7,91,4.68,0.0100,11582
13196,3,37,4.63,0.0100,11582
13197,5,46,4.58,0.0100,11583
13198,2,41,4.57,0.0100,11584
13199,4,51,4.58,0.0100,11584
13200,5,61,4.57,0.0100,11585
13201,5,64,4.56,0.0100,11585
13202,6,89,4.58,0.0100,11585
13203,4,39,4.61,0.0100,11585
13204,5,76,4.61,0.0100,11586
13205,7,94,4.63,0.0100,11586
13206,4,47,4.64,0.0100,11586
13207,6,103,4.61,0.0100,11586
13208,7,70,4.65,0.0100,11586
13209,2,19,4.64,0.0100,11586
13210,7,113,4.66,0.0100,11588
13211,8,94,4.71,0.0100,11589
13212,3,38,4.70,0.0100,11590
13213,8,69,4.75,0.0100,11590
13214,5,58,4.74,0.0100,11590
13215,9,93,4.82,0.0100,11592
13216,7,69,4.86,0.0100,11592
13217,3,41,4.83,0.0100,11592
13218,8,87,4.84,0.0100,11592
13219,4,43,4.87,0.0100,11593
13220,5,92,4.84,0.0100,11593
13221,9,137,4.86,0.0100,11594
13222,1,13,4.79,0.0100,11594
13223,4,51,4.76,0.0100,11594
13224,1,22,4.71,0.0100,11594
13225,4,56,4.75,0.0100,11594
13226,1,12,4.70,0.0100,11594
13227,2,35,4.65,0.0100,11594
13228,7,94,4.64,0.0100,11594
13229,6,82,4.64,0.0100,11594
13230,7,75,4.64,0.0100,11594
13231,6,70,4.67,0.0100,11594
13232,5,138,4.72,0.0100,11594
13233,3,82,4.71,0.0100,11595
13234,2,37,4.67,0.0100,11595
13235,8,74,4.70,0.0100,11595
13236,7,95,4.73,0.0100,11597
13237,8,97,4.79,0.0100,11598
13238,0,4,4.72,0.0100,11598
13239,0,4,4.68,0.0100,11598
13240,8,116,4.75,0.0100,11601
13241,11,126,4.81,0.0100,11602
13242,1,25,4.77,0.0100,11602
13243,6,62,4.78,0.0100,11603
13244,6,86,4.77,0.0100,11604
13245,5,52,4.74,0.0100,11604
13246,3,31,4.70,0.0100,11604
13247,8,91,4.74,0.0100,11606
13248,3,39,4.74,0.0100,11606
13249,2,18,4.68,0.0100,11606
13250,6,67,4.70,0.0100,11606
13251,5,51,4.72,0.0100,11606
13252,7,116,4.77,0.0100,11607
13253,2,18,4.77,0.0100,11607
13254,1,47,4.72,0.0100,11607
13255,5,99,4.72,0.0100,11608
13256,6,82,4.73,0.0100,11609
13257,8,112,4.74,0.0100,11609
13258,6,83,4.74,0.0100,11609
13259,1,17,4.72,0.0100,11609
13260,4,61,4.72,0.0100,11610
13261,3,57,4.70,0.0100,11610
13262,7,93,4.70,0.0100,11610
13263,2,34,4.72,0.0100,11610
13264,10,107,4.79,0.0100,11611
13265,5,72,4.79,0.0100,11611
13266,5,52,4.79,0.0100,11611
13267,0,13,4.74,0.0100,11611
13268,5,67,4.75,0.0100,11611
13269,7,159,4.81,0.0100,11613
13270,3,50,4.77,0.0100,11615
13271,4,67,4.76,0.0100,11615
13272,7,89,4.82,0.0100,11615
13273,8,110,4.88,0.0100,11618
13274,3,56,4.88,0.0100,11618
13275,5,69,4.91,0.0100,11618
13276,6,100,4.90,0.0100,11619
13277,4,76,4.88,0.0100,11619
13278,5,66,4.90,0.0100,11619
13279,6,129,4.95,0.0100,11620
13280,2,28,4.93,0.0100,11620
13281,3,78,4.91,0.0100,11620
13282,5,55,4.89,0.0100,11620
13283,1,14,4.84,0.0100,11620
13284,1,12,4.80,0.0100,11620
